user_id,purchase_date,plan,amount
U101333,2025-08-05,Starter,19
U101333,2025-09-04,Starter,19
U101333,2025-10-04,Starter,19
U101333,2025-11-03,Starter,19
U101333,2025-12-03,Starter,19
U105449,2025-05-09,Starter,19
U105449,2025-06-08,Starter,19
U105449,2025-07-08,Starter,19
U105449,2025-08-07,Starter,19
U105449,2025-09-06,Starter,19
U105449,2025-10-06,Starter,19
U105449,2025-11-05,Starter,19
U105449,2025-12-05,Starter,19
U103640,2025-05-10,Starter,19
U103640,2025-06-09,Starter,19
U103640,2025-07-09,Starter,19
U103640,2025-08-08,Starter,19
U102444,2025-05-13,Growth,59
U102444,2025-06-12,Growth,59
U102444,2025-07-12,Growth,59
U102444,2025-08-11,Growth,59
U102444,2025-09-10,Growth,59
U102444,2025-10-10,Growth,59
U102444,2025-11-09,Growth,59
U102444,2025-12-09,Growth,59
U107456,2025-05-11,Starter,19
U107456,2025-06-10,Starter,19
U107456,2025-07-10,Starter,19
U107456,2025-08-09,Starter,19
U107456,2025-09-08,Starter,19
U107456,2025-10-08,Starter,19
U107456,2025-11-07,Starter,19
U107456,2025-12-07,Starter,19
U102966,2025-05-09,Starter,19
U102966,2025-06-08,Starter,19
U103918,2025-05-12,Starter,19
U103918,2025-06-11,Starter,19
U103918,2025-07-11,Starter,19
U105957,2025-05-07,Growth,59
U105957,2025-06-06,Growth,59
U105957,2025-07-06,Growth,59
U105957,2025-08-05,Growth,59
U105957,2025-09-04,Growth,59
U105957,2025-10-04,Growth,59
U105957,2025-11-03,Growth,59
U105957,2025-12-03,Growth,59
U107483,2025-05-14,Growth,59
U107483,2025-06-13,Growth,59
U107483,2025-07-13,Growth,59
U107483,2025-08-12,Growth,59
U107483,2025-09-11,Growth,59
U107483,2025-10-11,Growth,59
U107483,2025-11-10,Growth,59
U107483,2025-12-10,Growth,59
U104016,2025-05-11,Starter,19
U104016,2025-06-10,Starter,19
U104016,2025-07-10,Starter,19
U102354,2025-05-13,Scale,149
U102354,2025-06-12,Scale,149
U102354,2025-07-12,Scale,149
U102354,2025-08-11,Scale,149
U102354,2025-09-10,Scale,149
U102354,2025-10-10,Scale,149
U102354,2025-11-09,Scale,149
U102354,2025-12-09,Scale,149
U105125,2025-05-10,Growth,59
U105125,2025-06-09,Growth,59
U105125,2025-07-09,Growth,59
U105125,2025-08-08,Growth,59
U105125,2025-09-07,Growth,59
U105125,2025-10-07,Growth,59
U105125,2025-11-06,Growth,59
U105125,2025-12-06,Growth,59
U103475,2025-05-09,Starter,19
U103475,2025-06-08,Starter,19
U103475,2025-07-08,Starter,19
U103475,2025-08-07,Starter,19
U103475,2025-09-06,Starter,19
U103475,2025-10-06,Starter,19
U103475,2025-11-05,Starter,19
U103475,2025-12-05,Starter,19
U106826,2025-05-16,Growth,59
U106826,2025-06-15,Growth,59
U106826,2025-07-15,Growth,59
U106826,2025-08-14,Growth,59
U106826,2025-09-13,Growth,59
U106826,2025-10-13,Growth,59
U106826,2025-11-12,Growth,59
U106826,2025-12-12,Growth,59
U106689,2025-05-16,Starter,19
U106689,2025-06-15,Starter,19
U106689,2025-07-15,Starter,19
U106689,2025-08-14,Starter,19
U106689,2025-09-13,Starter,19
U106689,2025-10-13,Starter,19
U106689,2025-11-12,Starter,19
U106689,2025-12-12,Starter,19
U101880,2025-05-17,Scale,149
U101880,2025-06-16,Scale,149
U101880,2025-07-16,Scale,149
U101880,2025-08-15,Scale,149
U101880,2025-09-14,Scale,149
U101880,2025-10-14,Scale,149
U101880,2025-11-13,Scale,149
U101880,2025-12-13,Scale,149
U101213,2025-05-16,Growth,59
U101213,2025-06-15,Growth,59
U101213,2025-07-15,Growth,59
U101213,2025-08-14,Growth,59
U100067,2025-05-18,Starter,19
U100067,2025-06-17,Starter,19
U100067,2025-07-17,Starter,19
U100067,2025-08-16,Starter,19
U100067,2025-09-15,Starter,19
U100067,2025-10-15,Starter,19
U100067,2025-11-14,Starter,19
U100067,2025-12-14,Starter,19
U105925,2025-05-15,Starter,19
U105925,2025-06-14,Starter,19
U105925,2025-07-14,Starter,19
U105925,2025-08-13,Starter,19
U105925,2025-09-12,Starter,19
U105925,2025-10-12,Starter,19
U105925,2025-11-11,Starter,19
U105925,2025-12-11,Starter,19
U107265,2025-05-16,Starter,19
U107265,2025-06-15,Starter,19
U107265,2025-07-15,Starter,19
U101344,2025-05-19,Starter,19
U101031,2025-05-16,Starter,19
U101031,2025-06-15,Starter,19
U101031,2025-07-15,Starter,19
U101031,2025-08-14,Starter,19
U101031,2025-09-13,Starter,19
U101031,2025-10-13,Starter,19
U101031,2025-11-12,Starter,19
U101031,2025-12-12,Starter,19
U103795,2025-05-19,Growth,59
U103795,2025-06-18,Growth,59
U103795,2025-07-18,Growth,59
U103795,2025-08-17,Growth,59
U103795,2025-09-16,Growth,59
U103795,2025-10-16,Growth,59
U103795,2025-11-15,Growth,59
U103795,2025-12-15,Growth,59
U102910,2025-05-14,Growth,59
U102910,2025-06-13,Growth,59
U102910,2025-07-13,Growth,59
U102910,2025-08-12,Growth,59
U102910,2025-09-11,Growth,59
U102910,2025-10-11,Growth,59
U102910,2025-11-10,Growth,59
U102910,2025-12-10,Growth,59
U101201,2025-05-15,Starter,19
U101201,2025-06-14,Starter,19
U101201,2025-07-14,Starter,19
U101201,2025-08-13,Starter,19
U101201,2025-09-12,Starter,19
U101201,2025-10-12,Starter,19
U101201,2025-11-11,Starter,19
U101201,2025-12-11,Starter,19
U106164,2025-05-17,Growth,59
U106164,2025-06-16,Growth,59
U106164,2025-07-16,Growth,59
U106164,2025-08-15,Growth,59
U106164,2025-09-14,Growth,59
U106164,2025-10-14,Growth,59
U106164,2025-11-13,Growth,59
U106164,2025-12-13,Growth,59
U105995,2025-05-19,Starter,19
U105995,2025-06-18,Starter,19
U105995,2025-07-18,Starter,19
U105995,2025-08-17,Starter,19
U107462,2025-05-16,Starter,19
U104906,2025-05-19,Growth,59
U104906,2025-06-18,Growth,59
U104906,2025-07-18,Growth,59
U107700,2025-05-21,Growth,59
U107700,2025-06-20,Growth,59
U107700,2025-07-20,Growth,59
U107700,2025-08-19,Growth,59
U107700,2025-09-18,Growth,59
U107700,2025-10-18,Growth,59
U107700,2025-11-17,Growth,59
U107700,2025-12-17,Growth,59
U106503,2025-05-20,Growth,59
U106503,2025-06-19,Growth,59
U106503,2025-07-19,Growth,59
U106503,2025-08-18,Growth,59
U106503,2025-09-17,Growth,59
U106503,2025-10-17,Growth,59
U106503,2025-11-16,Growth,59
U106503,2025-12-16,Growth,59
U107154,2025-05-17,Growth,59
U107154,2025-06-16,Growth,59
U107154,2025-07-16,Growth,59
U107154,2025-08-15,Growth,59
U107154,2025-09-14,Growth,59
U107154,2025-10-14,Growth,59
U107154,2025-11-13,Growth,59
U107154,2025-12-13,Growth,59
U108122,2025-05-23,Growth,59
U108122,2025-06-22,Growth,59
U101861,2025-05-21,Growth,59
U101861,2025-06-20,Growth,59
U101861,2025-07-20,Growth,59
U107897,2025-05-22,Starter,19
U107897,2025-06-21,Starter,19
U107897,2025-07-21,Starter,19
U107897,2025-08-20,Starter,19
U107897,2025-09-19,Starter,19
U107897,2025-10-19,Starter,19
U107897,2025-11-18,Starter,19
U107897,2025-12-18,Starter,19
U106628,2025-05-21,Starter,19
U106628,2025-06-20,Starter,19
U106628,2025-07-20,Starter,19
U106628,2025-08-19,Starter,19
U106628,2025-09-18,Starter,19
U106628,2025-10-18,Starter,19
U106628,2025-11-17,Starter,19
U106628,2025-12-17,Starter,19
U100135,2025-05-27,Growth,59
U100135,2025-06-26,Growth,59
U100135,2025-07-26,Growth,59
U100135,2025-08-25,Growth,59
U100135,2025-09-24,Growth,59
U100135,2025-10-24,Growth,59
U100135,2025-11-23,Growth,59
U100135,2025-12-23,Growth,59
U103007,2025-05-23,Starter,19
U103007,2025-06-22,Starter,19
U103007,2025-07-22,Starter,19
U103007,2025-08-21,Starter,19
U105510,2025-05-29,Growth,59
U105510,2025-06-28,Growth,59
U103061,2025-05-30,Growth,59
U103061,2025-06-29,Growth,59
U103061,2025-07-29,Growth,59
U103061,2025-08-28,Growth,59
U103061,2025-09-27,Growth,59
U105861,2025-05-31,Scale,149
U105861,2025-06-30,Scale,149
U105861,2025-07-30,Scale,149
U105861,2025-08-29,Scale,149
U105861,2025-09-28,Scale,149
U105861,2025-10-28,Scale,149
U105861,2025-11-27,Scale,149
U105861,2025-12-27,Scale,149
U106094,2025-05-26,Starter,19
U106094,2025-06-25,Starter,19
U106094,2025-07-25,Starter,19
U106094,2025-08-24,Starter,19
U106094,2025-09-23,Starter,19
U106094,2025-10-23,Starter,19
U106094,2025-11-22,Starter,19
U106094,2025-12-22,Starter,19
U105590,2025-06-04,Starter,19
U105590,2025-07-04,Starter,19
U105590,2025-08-03,Starter,19
U105590,2025-09-02,Starter,19
U105590,2025-10-02,Starter,19
U105590,2025-11-01,Starter,19
U105590,2025-12-01,Starter,19
U105590,2025-12-31,Starter,19
U105035,2025-06-02,Growth,59
U105035,2025-07-02,Growth,59
U105035,2025-08-01,Growth,59
U105035,2025-08-31,Growth,59
U105035,2025-09-30,Growth,59
U105035,2025-10-30,Growth,59
U105035,2025-11-29,Growth,59
U105035,2025-12-29,Growth,59
U106093,2025-06-04,Growth,59
U106093,2025-07-04,Growth,59
U106093,2025-08-03,Growth,59
U106093,2025-09-02,Growth,59
U106093,2025-10-02,Growth,59
U106093,2025-11-01,Growth,59
U103057,2025-05-31,Growth,59
U103057,2025-06-30,Growth,59
U101672,2025-06-05,Growth,59
U101672,2025-07-05,Growth,59
U101672,2025-08-04,Growth,59
U101672,2025-09-03,Growth,59
U101672,2025-10-03,Growth,59
U101672,2025-11-02,Growth,59
U101672,2025-12-02,Growth,59
U107935,2025-06-06,Growth,59
U107935,2025-07-06,Growth,59
U107935,2025-08-05,Growth,59
U107935,2025-09-04,Growth,59
U107935,2025-10-04,Growth,59
U107935,2025-11-03,Growth,59
U107935,2025-12-03,Growth,59
U106189,2025-06-01,Starter,19
U106189,2025-07-01,Starter,19
U106189,2025-07-31,Starter,19
U106189,2025-08-30,Starter,19
U106189,2025-09-29,Starter,19
U106189,2025-10-29,Starter,19
U106189,2025-11-28,Starter,19
U106189,2025-12-28,Starter,19
U106645,2025-06-07,Starter,19
U106645,2025-07-07,Starter,19
U106645,2025-08-06,Starter,19
U106645,2025-09-05,Starter,19
U106645,2025-10-05,Starter,19
U106645,2025-11-04,Starter,19
U106645,2025-12-04,Starter,19
U101846,2025-06-08,Growth,59
U101846,2025-07-08,Growth,59
U104932,2025-06-07,Starter,19
U104932,2025-07-07,Starter,19
U104932,2025-08-06,Starter,19
U104932,2025-09-05,Starter,19
U104932,2025-10-05,Starter,19
U104932,2025-11-04,Starter,19
U104932,2025-12-04,Starter,19
U103808,2025-06-09,Starter,19
U103808,2025-07-09,Starter,19
U103808,2025-08-08,Starter,19
U103808,2025-09-07,Starter,19
U103808,2025-10-07,Starter,19
U103808,2025-11-06,Starter,19
U104858,2025-06-08,Scale,149
U104858,2025-07-08,Scale,149
U104858,2025-08-07,Scale,149
U104858,2025-09-06,Scale,149
U104858,2025-10-06,Scale,149
U104858,2025-11-05,Scale,149
U106817,2025-06-11,Growth,59
U106817,2025-07-11,Growth,59
U106817,2025-08-10,Growth,59
U106817,2025-09-09,Growth,59
U106817,2025-10-09,Growth,59
U106817,2025-11-08,Growth,59
U106817,2025-12-08,Growth,59
U106954,2025-06-11,Starter,19
U106954,2025-07-11,Starter,19
U106954,2025-08-10,Starter,19
U106954,2025-09-09,Starter,19
U107765,2025-06-09,Starter,19
U106144,2025-06-08,Scale,149
U106144,2025-07-08,Scale,149
U106144,2025-08-07,Scale,149
U106144,2025-09-06,Scale,149
U102783,2025-06-09,Starter,19
U102783,2025-07-09,Starter,19
U102783,2025-08-08,Starter,19
U102783,2025-09-07,Starter,19
U102783,2025-10-07,Starter,19
U102783,2025-11-06,Starter,19
U106935,2025-06-08,Starter,19
U106935,2025-07-08,Starter,19
U106935,2025-08-07,Starter,19
U106935,2025-09-06,Starter,19
U106935,2025-10-06,Starter,19
U106935,2025-11-05,Starter,19
U106935,2025-12-05,Starter,19
U106298,2025-06-07,Starter,19
U106298,2025-07-07,Starter,19
U106298,2025-08-06,Starter,19
U106298,2025-09-05,Starter,19
U106298,2025-10-05,Starter,19
U106298,2025-11-04,Starter,19
U106298,2025-12-04,Starter,19
U108434,2025-06-15,Growth,59
U108434,2025-07-15,Growth,59
U108434,2025-08-14,Growth,59
U108434,2025-09-13,Growth,59
U108434,2025-10-13,Growth,59
U108434,2025-11-12,Growth,59
U108434,2025-12-12,Growth,59
U103053,2025-06-12,Growth,59
U103053,2025-07-12,Growth,59
U103053,2025-08-11,Growth,59
U105165,2025-06-10,Scale,149
U105165,2025-07-10,Scale,149
U105165,2025-08-09,Scale,149
U105165,2025-09-08,Scale,149
U105165,2025-10-08,Scale,149
U105165,2025-11-07,Scale,149
U105165,2025-12-07,Scale,149
U106918,2025-06-10,Starter,19
U106918,2025-07-10,Starter,19
U106918,2025-08-09,Starter,19
U106918,2025-09-08,Starter,19
U106918,2025-10-08,Starter,19
U106918,2025-11-07,Starter,19
U106918,2025-12-07,Starter,19
U104848,2025-06-19,Starter,19
U104848,2025-07-19,Starter,19
U104848,2025-08-18,Starter,19
U106488,2025-06-18,Scale,149
U106488,2025-07-18,Scale,149
U106488,2025-08-17,Scale,149
U106488,2025-09-16,Scale,149
U106488,2025-10-16,Scale,149
U106488,2025-11-15,Scale,149
U106488,2025-12-15,Scale,149
U107818,2025-06-15,Growth,59
U107818,2025-07-15,Growth,59
U107818,2025-08-14,Growth,59
U107818,2025-09-13,Growth,59
U107818,2025-10-13,Growth,59
U107302,2025-06-15,Starter,19
U107302,2025-07-15,Starter,19
U107302,2025-08-14,Starter,19
U107302,2025-09-13,Starter,19
U107302,2025-10-13,Starter,19
U107302,2025-11-12,Starter,19
U107302,2025-12-12,Starter,19
U103919,2025-06-18,Starter,19
U103919,2025-07-18,Starter,19
U103919,2025-08-17,Starter,19
U103919,2025-09-16,Starter,19
U103919,2025-10-16,Starter,19
U103919,2025-11-15,Starter,19
U103919,2025-12-15,Starter,19
U104865,2025-06-13,Starter,19
U104865,2025-07-13,Starter,19
U104865,2025-08-12,Starter,19
U104865,2025-09-11,Starter,19
U104865,2025-10-11,Starter,19
U104865,2025-11-10,Starter,19
U104865,2025-12-10,Starter,19
U103906,2025-06-16,Growth,59
U103906,2025-07-16,Growth,59
U103906,2025-08-15,Growth,59
U103906,2025-09-14,Growth,59
U103906,2025-10-14,Growth,59
U103906,2025-11-13,Growth,59
U103906,2025-12-13,Growth,59
U104918,2025-06-18,Starter,19
U104918,2025-07-18,Starter,19
U104918,2025-08-17,Starter,19
U104918,2025-09-16,Starter,19
U104918,2025-10-16,Starter,19
U104918,2025-11-15,Starter,19
U104918,2025-12-15,Starter,19
U100061,2025-06-20,Starter,19
U100061,2025-07-20,Starter,19
U100061,2025-08-19,Starter,19
U100061,2025-09-18,Starter,19
U100061,2025-10-18,Starter,19
U100061,2025-11-17,Starter,19
U100061,2025-12-17,Starter,19
U100712,2025-06-18,Growth,59
U100712,2025-07-18,Growth,59
U100712,2025-08-17,Growth,59
U100712,2025-09-16,Growth,59
U100712,2025-10-16,Growth,59
U108013,2025-06-19,Growth,59
U108013,2025-07-19,Growth,59
U108013,2025-08-18,Growth,59
U108013,2025-09-17,Growth,59
U108013,2025-10-17,Growth,59
U108013,2025-11-16,Growth,59
U108013,2025-12-16,Growth,59
U106206,2025-06-23,Growth,59
U106206,2025-07-23,Growth,59
U106206,2025-08-22,Growth,59
U106206,2025-09-21,Growth,59
U106206,2025-10-21,Growth,59
U106206,2025-11-20,Growth,59
U106206,2025-12-20,Growth,59
U104812,2025-06-25,Growth,59
U104812,2025-07-25,Growth,59
U104812,2025-08-24,Growth,59
U104812,2025-09-23,Growth,59
U104812,2025-10-23,Growth,59
U104812,2025-11-22,Growth,59
U104812,2025-12-22,Growth,59
U103509,2025-06-21,Growth,59
U103509,2025-07-21,Growth,59
U103509,2025-08-20,Growth,59
U103509,2025-09-19,Growth,59
U103509,2025-10-19,Growth,59
U108336,2025-06-21,Growth,59
U108336,2025-07-21,Growth,59
U108336,2025-08-20,Growth,59
U108336,2025-09-19,Growth,59
U108336,2025-10-19,Growth,59
U108336,2025-11-18,Growth,59
U108336,2025-12-18,Growth,59
U104552,2025-06-29,Growth,59
U104552,2025-07-29,Growth,59
U104552,2025-08-28,Growth,59
U104552,2025-09-27,Growth,59
U104552,2025-10-27,Growth,59
U104552,2025-11-26,Growth,59
U104552,2025-12-26,Growth,59
U107297,2025-06-29,Starter,19
U107297,2025-07-29,Starter,19
U107297,2025-08-28,Starter,19
U107297,2025-09-27,Starter,19
U107297,2025-10-27,Starter,19
U107297,2025-11-26,Starter,19
U107297,2025-12-26,Starter,19
U102533,2025-06-26,Starter,19
U102533,2025-07-26,Starter,19
U102533,2025-08-25,Starter,19
U102533,2025-09-24,Starter,19
U102533,2025-10-24,Starter,19
U102533,2025-11-23,Starter,19
U102533,2025-12-23,Starter,19
U103616,2025-06-27,Growth,59
U103616,2025-07-27,Growth,59
U103616,2025-08-26,Growth,59
U103616,2025-09-25,Growth,59
U103616,2025-10-25,Growth,59
U103616,2025-11-24,Growth,59
U103616,2025-12-24,Growth,59
U102380,2025-06-25,Scale,149
U102380,2025-07-25,Scale,149
U102380,2025-08-24,Scale,149
U102380,2025-09-23,Scale,149
U102380,2025-10-23,Scale,149
U102380,2025-11-22,Scale,149
U102380,2025-12-22,Scale,149
U107930,2025-06-28,Starter,19
U107930,2025-07-28,Starter,19
U107930,2025-08-27,Starter,19
U107930,2025-09-26,Starter,19
U107930,2025-10-26,Starter,19
U107930,2025-11-25,Starter,19
U107930,2025-12-25,Starter,19
U100333,2025-06-25,Growth,59
U100333,2025-07-25,Growth,59
U100333,2025-08-24,Growth,59
U102758,2025-07-01,Starter,19
U102758,2025-07-31,Starter,19
U102758,2025-08-30,Starter,19
U102758,2025-09-29,Starter,19
U102758,2025-10-29,Starter,19
U102758,2025-11-28,Starter,19
U102758,2025-12-28,Starter,19
U108006,2025-07-01,Starter,19
U100491,2025-07-02,Growth,59
U100491,2025-08-01,Growth,59
U100491,2025-08-31,Growth,59
U100491,2025-09-30,Growth,59
U100491,2025-10-30,Growth,59
U100491,2025-11-29,Growth,59
U100491,2025-12-29,Growth,59
U101421,2025-07-03,Growth,59
U101421,2025-08-02,Growth,59
U101421,2025-09-01,Growth,59
U101421,2025-10-01,Growth,59
U101421,2025-10-31,Growth,59
U101421,2025-11-30,Growth,59
U101421,2025-12-30,Growth,59
U107243,2025-07-01,Starter,19
U107243,2025-07-31,Starter,19
U107243,2025-08-30,Starter,19
U107243,2025-09-29,Starter,19
U107243,2025-10-29,Starter,19
U107243,2025-11-28,Starter,19
U107243,2025-12-28,Starter,19
U101777,2025-07-08,Growth,59
U103164,2025-07-10,Growth,59
U103164,2025-08-09,Growth,59
U103164,2025-09-08,Growth,59
U107218,2025-07-08,Scale,149
U107218,2025-08-07,Scale,149
U107218,2025-09-06,Scale,149
U107218,2025-10-06,Scale,149
U107218,2025-11-05,Scale,149
U107218,2025-12-05,Scale,149
U102452,2025-07-13,Starter,19
U102452,2025-08-12,Starter,19
U102452,2025-09-11,Starter,19
U102452,2025-10-11,Starter,19
U102452,2025-11-10,Starter,19
U102452,2025-12-10,Starter,19
U106788,2025-07-11,Growth,59
U106788,2025-08-10,Growth,59
U106788,2025-09-09,Growth,59
U106788,2025-10-09,Growth,59
U106788,2025-11-08,Growth,59
U106788,2025-12-08,Growth,59
U100875,2025-07-10,Starter,19
U106133,2025-07-15,Starter,19
U106133,2025-08-14,Starter,19
U106133,2025-09-13,Starter,19
U106133,2025-10-13,Starter,19
U106133,2025-11-12,Starter,19
U106133,2025-12-12,Starter,19
U104083,2025-07-15,Starter,19
U105406,2025-07-13,Starter,19
U105406,2025-08-12,Starter,19
U105406,2025-09-11,Starter,19
U105406,2025-10-11,Starter,19
U105406,2025-11-10,Starter,19
U105406,2025-12-10,Starter,19
U108253,2025-07-18,Scale,149
U108253,2025-08-17,Scale,149
U108253,2025-09-16,Scale,149
U108253,2025-10-16,Scale,149
U108253,2025-11-15,Scale,149
U108253,2025-12-15,Scale,149
U101640,2025-07-11,Growth,59
U101640,2025-08-10,Growth,59
U101640,2025-09-09,Growth,59
U101640,2025-10-09,Growth,59
U101640,2025-11-08,Growth,59
U101640,2025-12-08,Growth,59
U104852,2025-07-17,Starter,19
U104852,2025-08-16,Starter,19
U104852,2025-09-15,Starter,19
U104852,2025-10-15,Starter,19
U104852,2025-11-14,Starter,19
U104852,2025-12-14,Starter,19
U104131,2025-07-18,Growth,59
U104131,2025-08-17,Growth,59
U104131,2025-09-16,Growth,59
U104131,2025-10-16,Growth,59
U104131,2025-11-15,Growth,59
U104131,2025-12-15,Growth,59
U107152,2025-07-15,Starter,19
U107152,2025-08-14,Starter,19
U107152,2025-09-13,Starter,19
U107152,2025-10-13,Starter,19
U107152,2025-11-12,Starter,19
U107152,2025-12-12,Starter,19
U107412,2025-07-15,Starter,19
U107412,2025-08-14,Starter,19
U107412,2025-09-13,Starter,19
U107412,2025-10-13,Starter,19
U107412,2025-11-12,Starter,19
U101825,2025-07-19,Starter,19
U101172,2025-07-20,Scale,149
U101172,2025-08-19,Scale,149
U101172,2025-09-18,Scale,149
U101965,2025-07-14,Starter,19
U101965,2025-08-13,Starter,19
U101965,2025-09-12,Starter,19
U101965,2025-10-12,Starter,19
U101965,2025-11-11,Starter,19
U101965,2025-12-11,Starter,19
U101813,2025-07-15,Growth,59
U101813,2025-08-14,Growth,59
U101813,2025-09-13,Growth,59
U101813,2025-10-13,Growth,59
U101813,2025-11-12,Growth,59
U101813,2025-12-12,Growth,59
U105453,2025-07-19,Starter,19
U105453,2025-08-18,Starter,19
U105453,2025-09-17,Starter,19
U105453,2025-10-17,Starter,19
U105453,2025-11-16,Starter,19
U105453,2025-12-16,Starter,19
U103045,2025-07-20,Growth,59
U103045,2025-08-19,Growth,59
U103045,2025-09-18,Growth,59
U103045,2025-10-18,Growth,59
U103045,2025-11-17,Growth,59
U103045,2025-12-17,Growth,59
U102403,2025-07-27,Starter,19
U102403,2025-08-26,Starter,19
U102403,2025-09-25,Starter,19
U102403,2025-10-25,Starter,19
U102403,2025-11-24,Starter,19
U102403,2025-12-24,Starter,19
U102604,2025-07-21,Starter,19
U104800,2025-07-30,Starter,19
U104800,2025-08-29,Starter,19
U104800,2025-09-28,Starter,19
U104800,2025-10-28,Starter,19
U104800,2025-11-27,Starter,19
U104800,2025-12-27,Starter,19
U103712,2025-07-29,Starter,19
U103712,2025-08-28,Starter,19
U107276,2025-07-22,Growth,59
U107276,2025-08-21,Growth,59
U104683,2025-07-26,Growth,59
U106011,2025-07-27,Starter,19
U106011,2025-08-26,Starter,19
U106011,2025-09-25,Starter,19
U106011,2025-10-25,Starter,19
U106011,2025-11-24,Starter,19
U106011,2025-12-24,Starter,19
U106450,2025-07-30,Growth,59
U106450,2025-08-29,Growth,59
U106450,2025-09-28,Growth,59
U106450,2025-10-28,Growth,59
U106450,2025-11-27,Growth,59
U106450,2025-12-27,Growth,59
U102386,2025-07-30,Starter,19
U102386,2025-08-29,Starter,19
U102386,2025-09-28,Starter,19
U102386,2025-10-28,Starter,19
U102386,2025-11-27,Starter,19
U102386,2025-12-27,Starter,19
U100371,2025-07-24,Growth,59
U100371,2025-08-23,Growth,59
U100371,2025-09-22,Growth,59
U100371,2025-10-22,Growth,59
U100371,2025-11-21,Growth,59
U100371,2025-12-21,Growth,59
U108441,2025-07-27,Starter,19
U108441,2025-08-26,Starter,19
U108441,2025-09-25,Starter,19
U108441,2025-10-25,Starter,19
U108441,2025-11-24,Starter,19
U108441,2025-12-24,Starter,19
U105331,2025-07-26,Growth,59
U105331,2025-08-25,Growth,59
U104347,2025-07-26,Scale,149
U104347,2025-08-25,Scale,149
U103821,2025-08-04,Starter,19
U103821,2025-09-03,Starter,19
U103821,2025-10-03,Starter,19
U103821,2025-11-02,Starter,19
U103821,2025-12-02,Starter,19
U108139,2025-07-29,Growth,59
U108139,2025-08-28,Growth,59
U108139,2025-09-27,Growth,59
U108139,2025-10-27,Growth,59
U108139,2025-11-26,Growth,59
U108139,2025-12-26,Growth,59
U102487,2025-08-04,Growth,59
U102487,2025-09-03,Growth,59
U102487,2025-10-03,Growth,59
U102487,2025-11-02,Growth,59
U102487,2025-12-02,Growth,59
U104234,2025-07-30,Starter,19
U104234,2025-08-29,Starter,19
U104234,2025-09-28,Starter,19
U104234,2025-10-28,Starter,19
U104234,2025-11-27,Starter,19
U104234,2025-12-27,Starter,19
U105795,2025-07-30,Growth,59
U105795,2025-08-29,Growth,59
U105795,2025-09-28,Growth,59
U105795,2025-10-28,Growth,59
U105795,2025-11-27,Growth,59
U106797,2025-07-31,Starter,19
U106797,2025-08-30,Starter,19
U101331,2025-08-03,Scale,149
U101331,2025-09-02,Scale,149
U101331,2025-10-02,Scale,149
U101331,2025-11-01,Scale,149
U101331,2025-12-01,Scale,149
U101331,2025-12-31,Scale,149
U104864,2025-08-07,Scale,149
U104864,2025-09-06,Scale,149
U104864,2025-10-06,Scale,149
U104864,2025-11-05,Scale,149
U104864,2025-12-05,Scale,149
U100459,2025-08-12,Scale,149
U100459,2025-09-11,Scale,149
U100459,2025-10-11,Scale,149
U100459,2025-11-10,Scale,149
U100459,2025-12-10,Scale,149
U105467,2025-08-12,Starter,19
U105467,2025-09-11,Starter,19
U105467,2025-10-11,Starter,19
U105467,2025-11-10,Starter,19
U105467,2025-12-10,Starter,19
U104140,2025-08-11,Growth,59
U104140,2025-09-10,Growth,59
U104140,2025-10-10,Growth,59
U104140,2025-11-09,Growth,59
U104140,2025-12-09,Growth,59
U104401,2025-08-17,Growth,59
U104401,2025-09-16,Growth,59
U104401,2025-10-16,Growth,59
U104401,2025-11-15,Growth,59
U104401,2025-12-15,Growth,59
U103726,2025-08-15,Starter,19
U103726,2025-09-14,Starter,19
U103726,2025-10-14,Starter,19
U103726,2025-11-13,Starter,19
U103726,2025-12-13,Starter,19
U108472,2025-08-13,Starter,19
U108472,2025-09-12,Starter,19
U108472,2025-10-12,Starter,19
U100426,2025-08-16,Growth,59
U100426,2025-09-15,Growth,59
U100426,2025-10-15,Growth,59
U100426,2025-11-14,Growth,59
U100426,2025-12-14,Growth,59
U100630,2025-08-19,Growth,59
U100630,2025-09-18,Growth,59
U100630,2025-10-18,Growth,59
U100630,2025-11-17,Growth,59
U100630,2025-12-17,Growth,59
U101650,2025-08-22,Starter,19
U101650,2025-09-21,Starter,19
U101650,2025-10-21,Starter,19
U101650,2025-11-20,Starter,19
U101650,2025-12-20,Starter,19
U106297,2025-08-21,Starter,19
U106297,2025-09-20,Starter,19
U106297,2025-10-20,Starter,19
U106297,2025-11-19,Starter,19
U106297,2025-12-19,Starter,19
U107115,2025-08-17,Scale,149
U107115,2025-09-16,Scale,149
U107115,2025-10-16,Scale,149
U107115,2025-11-15,Scale,149
U107115,2025-12-15,Scale,149
U100168,2025-08-25,Growth,59
U100168,2025-09-24,Growth,59
U100168,2025-10-24,Growth,59
U100168,2025-11-23,Growth,59
U100168,2025-12-23,Growth,59
U104667,2025-08-18,Growth,59
U104667,2025-09-17,Growth,59
U104667,2025-10-17,Growth,59
U104667,2025-11-16,Growth,59
U104667,2025-12-16,Growth,59
U106906,2025-08-26,Scale,149
U106906,2025-09-25,Scale,149
U106906,2025-10-25,Scale,149
U106906,2025-11-24,Scale,149
U106906,2025-12-24,Scale,149
U104264,2025-08-25,Starter,19
U104264,2025-09-24,Starter,19
U104264,2025-10-24,Starter,19
