user_id,stage,event_date
U103016,Verify Email,2025-07-02
U106853,Visit Landing Page,2025-07-02
U106853,Sign Up,2025-07-01
U103113,Visit Landing Page,2025-07-03
U103113,Sign Up,2025-07-02
U103113,Verify Email,2025-07-03
U103113,Complete Onboarding,2025-07-06
U103113,Create First Workflow,2025-07-05
U101723,Visit Landing Page,2025-07-02
U101723,Sign Up,2025-07-02
U100761,Visit Landing Page,2025-07-02
U100761,Sign Up,2025-07-02
U100761,Verify Email,2025-07-02
U100761,Complete Onboarding,2025-07-03
U100761,Create First Workflow,2025-07-07
U100761,Invite Teammate,2025-07-08
U101928,Visit Landing Page,2025-07-02
U101928,Sign Up,2025-07-02
U101928,Verify Email,2025-07-02
U106460,Visit Landing Page,2025-07-03
U106460,Sign Up,2025-07-02
U106460,Verify Email,2025-07-02
U106460,Complete Onboarding,2025-07-04
U106460,Create First Workflow,2025-07-02
U106460,Invite Teammate,2025-07-04
U107791,Visit Landing Page,2025-07-03
U107791,Sign Up,2025-07-04
U107791,Verify Email,2025-07-03
U101935,Visit Landing Page,2025-07-03
U101935,Sign Up,2025-07-02
U101935,Verify Email,2025-07-03
U103883,Visit Landing Page,2025-07-02
U103883,Sign Up,2025-07-03
U103883,Verify Email,2025-07-03
U103883,Complete Onboarding,2025-07-03
U103883,Create First Workflow,2025-07-06
U103883,Invite Teammate,2025-07-04
U103883,Start Trial,2025-07-07
U105638,Visit Landing Page,2025-07-02
U105638,Sign Up,2025-07-03
U105638,Verify Email,2025-07-02
U107259,Visit Landing Page,2025-07-03
U107259,Sign Up,2025-07-03
U107259,Verify Email,2025-07-02
U103561,Visit Landing Page,2025-07-03
U103561,Sign Up,2025-07-03
U103561,Verify Email,2025-07-04
U103561,Complete Onboarding,2025-07-05
U107139,Visit Landing Page,2025-07-02
U107139,Sign Up,2025-07-04
U103148,Visit Landing Page,2025-07-03
U103148,Sign Up,2025-07-03
U103148,Verify Email,2025-07-02
U107142,Visit Landing Page,2025-07-03
U107142,Sign Up,2025-07-02
U107142,Verify Email,2025-07-05
U105879,Visit Landing Page,2025-07-03
U105879,Sign Up,2025-07-04
U105879,Verify Email,2025-07-03
U105879,Complete Onboarding,2025-07-03
U101777,Visit Landing Page,2025-07-02
U101777,Sign Up,2025-07-04
U101777,Verify Email,2025-07-03
U101777,Complete Onboarding,2025-07-05
U101777,Create First Workflow,2025-07-05
U101777,Invite Teammate,2025-07-04
U101777,Start Trial,2025-07-07
U101777,Subscribe,2025-07-08
U104107,Visit Landing Page,2025-07-02
U104107,Sign Up,2025-07-02
U104107,Verify Email,2025-07-04
U104107,Complete Onboarding,2025-07-05
U104107,Create First Workflow,2025-07-05
U104107,Invite Teammate,2025-07-05
U105235,Visit Landing Page,2025-07-03
U105235,Sign Up,2025-07-04
U105235,Verify Email,2025-07-03
U105235,Complete Onboarding,2025-07-05
U105235,Create First Workflow,2025-07-03
U103173,Visit Landing Page,2025-07-02
U103173,Sign Up,2025-07-03
U103173,Verify Email,2025-07-05
U103173,Complete Onboarding,2025-07-06
U101204,Visit Landing Page,2025-07-02
U101204,Sign Up,2025-07-02
U101204,Verify Email,2025-07-05
U101204,Complete Onboarding,2025-07-03
U101204,Create First Workflow,2025-07-02
U101204,Invite Teammate,2025-07-07
U101204,Start Trial,2025-07-08
U105612,Visit Landing Page,2025-07-03
U105612,Sign Up,2025-07-02
U105612,Verify Email,2025-07-03
U105612,Complete Onboarding,2025-07-04
U108408,Visit Landing Page,2025-07-03
U108408,Sign Up,2025-07-02
U108408,Verify Email,2025-07-03
U104302,Visit Landing Page,2025-07-04
U104302,Sign Up,2025-07-04
U104302,Verify Email,2025-07-04
U104302,Complete Onboarding,2025-07-07
U104302,Create First Workflow,2025-07-06
U104302,Invite Teammate,2025-07-05
U106949,Visit Landing Page,2025-07-04
U106949,Sign Up,2025-07-05
U106949,Verify Email,2025-07-03
U106949,Complete Onboarding,2025-07-07
U106949,Create First Workflow,2025-07-04
U106949,Invite Teammate,2025-07-06
U106949,Start Trial,2025-07-09
U106611,Visit Landing Page,2025-07-03
U106611,Sign Up,2025-07-03
U106611,Verify Email,2025-07-04
U108047,Visit Landing Page,2025-07-03
U108047,Sign Up,2025-07-05
U108047,Verify Email,2025-07-04
U100638,Visit Landing Page,2025-07-04
U100638,Sign Up,2025-07-05
U102107,Visit Landing Page,2025-07-03
U102107,Sign Up,2025-07-03
U102107,Verify Email,2025-07-05
U102107,Complete Onboarding,2025-07-03
U106340,Visit Landing Page,2025-07-03
U106340,Sign Up,2025-07-03
U106340,Verify Email,2025-07-03
U106340,Complete Onboarding,2025-07-06
U106340,Create First Workflow,2025-07-03
U106340,Invite Teammate,2025-07-08
U106340,Start Trial,2025-07-08
U107443,Visit Landing Page,2025-07-04
U107443,Sign Up,2025-07-03
U107443,Verify Email,2025-07-03
U107443,Complete Onboarding,2025-07-06
U107443,Create First Workflow,2025-07-06
U103954,Visit Landing Page,2025-07-04
U103954,Sign Up,2025-07-04
U103954,Verify Email,2025-07-06
U106793,Visit Landing Page,2025-07-04
U106793,Sign Up,2025-07-05
U106793,Verify Email,2025-07-04
U106793,Complete Onboarding,2025-07-07
U106793,Create First Workflow,2025-07-03
U106793,Invite Teammate,2025-07-03
U106793,Start Trial,2025-07-06
U104960,Visit Landing Page,2025-07-04
U104960,Sign Up,2025-07-03
U104960,Verify Email,2025-07-03
U103164,Visit Landing Page,2025-07-04
U103164,Sign Up,2025-07-03
U103164,Verify Email,2025-07-05
U103164,Complete Onboarding,2025-07-06
U103164,Create First Workflow,2025-07-07
U103164,Invite Teammate,2025-07-04
U103164,Start Trial,2025-07-09
U103164,Subscribe,2025-07-10
U104821,Visit Landing Page,2025-07-04
U104821,Sign Up,2025-07-05
U104821,Verify Email,2025-07-05
U104821,Complete Onboarding,2025-07-03
U104821,Create First Workflow,2025-07-05
U104821,Invite Teammate,2025-07-06
U106948,Visit Landing Page,2025-07-04
U106948,Sign Up,2025-07-03
U106948,Verify Email,2025-07-05
U106463,Visit Landing Page,2025-07-04
U106463,Sign Up,2025-07-03
U106463,Verify Email,2025-07-03
U106463,Complete Onboarding,2025-07-04
U106463,Create First Workflow,2025-07-07
U103497,Visit Landing Page,2025-07-04
U103497,Sign Up,2025-07-04
U103497,Verify Email,2025-07-06
U103497,Complete Onboarding,2025-07-07
U103497,Create First Workflow,2025-07-08
U100666,Visit Landing Page,2025-07-04
U100666,Sign Up,2025-07-04
U100666,Verify Email,2025-07-06
U100666,Complete Onboarding,2025-07-06
U100666,Create First Workflow,2025-07-04
U107433,Visit Landing Page,2025-07-04
U107433,Sign Up,2025-07-06
U104001,Visit Landing Page,2025-07-04
U104001,Sign Up,2025-07-04
U104001,Verify Email,2025-07-05
U105868,Visit Landing Page,2025-07-04
U105868,Sign Up,2025-07-05
U100106,Visit Landing Page,2025-07-05
U100106,Sign Up,2025-07-06
U100106,Verify Email,2025-07-05
U106955,Visit Landing Page,2025-07-04
U106955,Sign Up,2025-07-06
U106955,Verify Email,2025-07-06
U106955,Complete Onboarding,2025-07-04
U105585,Visit Landing Page,2025-07-05
U105585,Sign Up,2025-07-05
U105585,Verify Email,2025-07-04
U105585,Complete Onboarding,2025-07-05
U105584,Visit Landing Page,2025-07-05
U105584,Sign Up,2025-07-04
U105584,Verify Email,2025-07-04
U105584,Complete Onboarding,2025-07-04
U105584,Create First Workflow,2025-07-05
U102979,Visit Landing Page,2025-07-05
U102979,Sign Up,2025-07-04
U102979,Verify Email,2025-07-07
U102979,Complete Onboarding,2025-07-05
U102089,Visit Landing Page,2025-07-04
U102089,Sign Up,2025-07-04
U102089,Verify Email,2025-07-07
U102089,Complete Onboarding,2025-07-07
U102089,Create First Workflow,2025-07-09
U102089,Invite Teammate,2025-07-06
U100387,Visit Landing Page,2025-07-04
U100387,Sign Up,2025-07-06
U102641,Visit Landing Page,2025-07-05
U102641,Sign Up,2025-07-06
U103881,Visit Landing Page,2025-07-04
U103881,Sign Up,2025-07-06
U103881,Verify Email,2025-07-06
U105080,Visit Landing Page,2025-07-05
U105080,Sign Up,2025-07-04
U105080,Verify Email,2025-07-06
U105080,Complete Onboarding,2025-07-06
U105080,Create First Workflow,2025-07-08
U105080,Invite Teammate,2025-07-09
U105080,Start Trial,2025-07-10
U107515,Visit Landing Page,2025-07-05
U107515,Sign Up,2025-07-06
U107515,Verify Email,2025-07-04
U107515,Complete Onboarding,2025-07-05
U107515,Create First Workflow,2025-07-08
U107515,Invite Teammate,2025-07-06
U107218,Visit Landing Page,2025-07-05
U107218,Sign Up,2025-07-05
U107218,Verify Email,2025-07-05
U107218,Complete Onboarding,2025-07-07
U107218,Create First Workflow,2025-07-08
U107218,Invite Teammate,2025-07-05
U107218,Start Trial,2025-07-04
U107218,Subscribe,2025-07-08
U103746,Visit Landing Page,2025-07-05
U103746,Sign Up,2025-07-04
U103746,Verify Email,2025-07-06
U105814,Visit Landing Page,2025-07-05
U105814,Sign Up,2025-07-06
U105814,Verify Email,2025-07-04
U104929,Visit Landing Page,2025-07-04
U104929,Sign Up,2025-07-04
U100215,Visit Landing Page,2025-07-05
U100215,Sign Up,2025-07-05
U100215,Verify Email,2025-07-05
U100215,Complete Onboarding,2025-07-07
U100215,Create First Workflow,2025-07-08
U100215,Invite Teammate,2025-07-09
U100215,Start Trial,2025-07-05
U100215,Subscribe,2025-07-11
U105171,Visit Landing Page,2025-07-05
U105171,Sign Up,2025-07-04
U106666,Visit Landing Page,2025-07-04
U106666,Sign Up,2025-07-05
U106666,Verify Email,2025-07-07
U106666,Complete Onboarding,2025-07-06
U106666,Create First Workflow,2025-07-06
U104050,Visit Landing Page,2025-07-05
U104050,Sign Up,2025-07-06
U104050,Verify Email,2025-07-05
U107281,Visit Landing Page,2025-07-05
U107281,Sign Up,2025-07-06
U107281,Verify Email,2025-07-07
U104245,Visit Landing Page,2025-07-06
U104245,Sign Up,2025-07-07
U107838,Visit Landing Page,2025-07-05
U107838,Sign Up,2025-07-05
U107838,Verify Email,2025-07-07
U107838,Complete Onboarding,2025-07-09
U107838,Create First Workflow,2025-07-08
U101032,Visit Landing Page,2025-07-06
U101032,Sign Up,2025-07-07
U101032,Verify Email,2025-07-08
U101032,Complete Onboarding,2025-07-08
U101032,Create First Workflow,2025-07-06
U101032,Invite Teammate,2025-07-07
U101032,Start Trial,2025-07-06
U106187,Visit Landing Page,2025-07-06
U106187,Sign Up,2025-07-07
U102452,Visit Landing Page,2025-07-06
U102452,Sign Up,2025-07-06
U102452,Verify Email,2025-07-06
U102452,Complete Onboarding,2025-07-07
U102452,Create First Workflow,2025-07-08
U102452,Invite Teammate,2025-07-11
U102452,Start Trial,2025-07-07
U102452,Subscribe,2025-07-13
U102207,Visit Landing Page,2025-07-06
U102207,Sign Up,2025-07-06
U102207,Verify Email,2025-07-06
U102207,Complete Onboarding,2025-07-05
U102207,Create First Workflow,2025-07-08
U104389,Visit Landing Page,2025-07-06
U104389,Sign Up,2025-07-06
U104389,Verify Email,2025-07-06
U104389,Complete Onboarding,2025-07-08
U104389,Create First Workflow,2025-07-05
U107014,Visit Landing Page,2025-07-05
U107014,Sign Up,2025-07-07
U107014,Verify Email,2025-07-06
U107167,Visit Landing Page,2025-07-05
U107167,Sign Up,2025-07-07
U107167,Verify Email,2025-07-08
U107167,Complete Onboarding,2025-07-08
U107067,Visit Landing Page,2025-07-06
U107067,Sign Up,2025-07-06
U103505,Visit Landing Page,2025-07-05
U103505,Sign Up,2025-07-06
U103505,Verify Email,2025-07-07
U108012,Visit Landing Page,2025-07-06
U108012,Sign Up,2025-07-05
U108012,Verify Email,2025-07-05
U108012,Complete Onboarding,2025-07-06
U108012,Create First Workflow,2025-07-07
U108012,Invite Teammate,2025-07-08
U108012,Start Trial,2025-07-09
U106788,Visit Landing Page,2025-07-05
U106788,Sign Up,2025-07-06
U106788,Verify Email,2025-07-08
U106788,Complete Onboarding,2025-07-05
U106788,Create First Workflow,2025-07-05
U106788,Invite Teammate,2025-07-10
U106788,Start Trial,2025-07-05
U106788,Subscribe,2025-07-11
U106291,Visit Landing Page,2025-07-06
U106291,Sign Up,2025-07-05
U106291,Verify Email,2025-07-07
U106291,Complete Onboarding,2025-07-09
U106291,Create First Workflow,2025-07-05
U106291,Invite Teammate,2025-07-08
U103305,Visit Landing Page,2025-07-05
U103305,Sign Up,2025-07-05
U105278,Visit Landing Page,2025-07-06
U105278,Sign Up,2025-07-06
U105278,Verify Email,2025-07-05
U105278,Complete Onboarding,2025-07-06
U105278,Create First Workflow,2025-07-08
U105278,Invite Teammate,2025-07-08
U105278,Start Trial,2025-07-09
U102432,Visit Landing Page,2025-07-06
U102432,Sign Up,2025-07-07
U102432,Verify Email,2025-07-06
U102432,Complete Onboarding,2025-07-05
U105741,Visit Landing Page,2025-07-06
U105741,Sign Up,2025-07-07
U105741,Verify Email,2025-07-05
U105741,Complete Onboarding,2025-07-06
U100875,Visit Landing Page,2025-07-06
U100875,Sign Up,2025-07-07
U100875,Verify Email,2025-07-08
U100875,Complete Onboarding,2025-07-08
U100875,Create First Workflow,2025-07-06
U100875,Invite Teammate,2025-07-07
U100875,Start Trial,2025-07-10
U100875,Subscribe,2025-07-10
U100118,Visit Landing Page,2025-07-05
U100118,Sign Up,2025-07-06
U100118,Verify Email,2025-07-08
U103292,Visit Landing Page,2025-07-06
U103292,Sign Up,2025-07-06
U103292,Verify Email,2025-07-06
U103292,Complete Onboarding,2025-07-08
U101700,Visit Landing Page,2025-07-06
U101700,Sign Up,2025-07-08
U101700,Verify Email,2025-07-07
U101700,Complete Onboarding,2025-07-06
U101700,Create First Workflow,2025-07-11
U105378,Visit Landing Page,2025-07-06
U105378,Sign Up,2025-07-07
U105378,Verify Email,2025-07-08
U105378,Complete Onboarding,2025-07-08
U106699,Visit Landing Page,2025-07-07
U106699,Sign Up,2025-07-07
U106699,Verify Email,2025-07-08
U106699,Complete Onboarding,2025-07-08
U106699,Create First Workflow,2025-07-10
U103584,Visit Landing Page,2025-07-07
U103584,Sign Up,2025-07-07
U103584,Verify Email,2025-07-07
U103584,Complete Onboarding,2025-07-08
U103584,Create First Workflow,2025-07-06
U100087,Visit Landing Page,2025-07-06
U100087,Sign Up,2025-07-07
U100087,Verify Email,2025-07-08
U105823,Visit Landing Page,2025-07-07
U105823,Sign Up,2025-07-06
U105823,Verify Email,2025-07-09
U105823,Complete Onboarding,2025-07-06
U105823,Create First Workflow,2025-07-07
U101469,Visit Landing Page,2025-07-06
U101469,Sign Up,2025-07-06
U101469,Verify Email,2025-07-06
U106152,Visit Landing Page,2025-07-06
U106152,Sign Up,2025-07-06
U106152,Verify Email,2025-07-07
U106305,Visit Landing Page,2025-07-07
U106305,Sign Up,2025-07-07
U100604,Visit Landing Page,2025-07-07
U100604,Sign Up,2025-07-06
U103135,Visit Landing Page,2025-07-07
U103135,Sign Up,2025-07-07
U102193,Visit Landing Page,2025-07-07
U102193,Sign Up,2025-07-08
U102193,Verify Email,2025-07-06
U102193,Complete Onboarding,2025-07-09
U102193,Create First Workflow,2025-07-10
U104020,Visit Landing Page,2025-07-07
U104020,Sign Up,2025-07-08
U104020,Verify Email,2025-07-07
U104020,Complete Onboarding,2025-07-09
U104020,Create First Workflow,2025-07-11
U104020,Invite Teammate,2025-07-12
U106549,Visit Landing Page,2025-07-07
U106549,Sign Up,2025-07-08
U106549,Verify Email,2025-07-07
U106549,Complete Onboarding,2025-07-09
U106947,Visit Landing Page,2025-07-07
U106947,Sign Up,2025-07-07
U106843,Visit Landing Page,2025-07-07
U106843,Sign Up,2025-07-07
U106406,Visit Landing Page,2025-07-07
U106406,Sign Up,2025-07-09
U106406,Verify Email,2025-07-07
U106406,Complete Onboarding,2025-07-07
U106406,Create First Workflow,2025-07-11
U106406,Invite Teammate,2025-07-11
U108377,Visit Landing Page,2025-07-08
U108377,Sign Up,2025-07-07
U108377,Verify Email,2025-07-09
U108377,Complete Onboarding,2025-07-11
U108377,Create First Workflow,2025-07-10
U108377,Invite Teammate,2025-07-12
U108377,Start Trial,2025-07-10
U106932,Visit Landing Page,2025-07-08
U106932,Sign Up,2025-07-09
U106932,Verify Email,2025-07-10
U102473,Visit Landing Page,2025-07-07
U102473,Sign Up,2025-07-08
U102473,Verify Email,2025-07-10
U102473,Complete Onboarding,2025-07-10
U106780,Visit Landing Page,2025-07-08
U106780,Sign Up,2025-07-09
U104377,Visit Landing Page,2025-07-08
U104377,Sign Up,2025-07-07
U104377,Verify Email,2025-07-07
U101299,Visit Landing Page,2025-07-08
U101299,Sign Up,2025-07-09
U101299,Verify Email,2025-07-09
U103825,Visit Landing Page,2025-07-08
U103825,Sign Up,2025-07-08
U104192,Visit Landing Page,2025-07-07
U104192,Sign Up,2025-07-07
U105347,Visit Landing Page,2025-07-07
U105347,Sign Up,2025-07-07
U105347,Verify Email,2025-07-07
U102752,Visit Landing Page,2025-07-08
U102752,Sign Up,2025-07-07
U102752,Verify Email,2025-07-10
U102752,Complete Onboarding,2025-07-11
U102752,Create First Workflow,2025-07-08
U102345,Visit Landing Page,2025-07-07
U102345,Sign Up,2025-07-07
U102345,Verify Email,2025-07-09
U105779,Visit Landing Page,2025-07-07
U105779,Sign Up,2025-07-08
U105779,Verify Email,2025-07-10
U105779,Complete Onboarding,2025-07-09
U105779,Create First Workflow,2025-07-08
U105779,Invite Teammate,2025-07-10
U101918,Visit Landing Page,2025-07-08
U101918,Sign Up,2025-07-08
U104558,Visit Landing Page,2025-07-08
U104558,Sign Up,2025-07-09
U104558,Verify Email,2025-07-10
U103074,Visit Landing Page,2025-07-07
U103074,Sign Up,2025-07-09
U103074,Verify Email,2025-07-09
U103074,Complete Onboarding,2025-07-07
U103074,Create First Workflow,2025-07-12
U104938,Visit Landing Page,2025-07-08
U104938,Sign Up,2025-07-08
U104938,Verify Email,2025-07-09
U104938,Complete Onboarding,2025-07-08
U106458,Visit Landing Page,2025-07-07
U106458,Sign Up,2025-07-07
U106458,Verify Email,2025-07-09
U106458,Complete Onboarding,2025-07-11
U106458,Create First Workflow,2025-07-09
U103738,Visit Landing Page,2025-07-07
U103738,Sign Up,2025-07-07
U103738,Verify Email,2025-07-07
U107146,Visit Landing Page,2025-07-08
U107146,Sign Up,2025-07-07
U107146,Verify Email,2025-07-10
U107146,Complete Onboarding,2025-07-09
U104527,Visit Landing Page,2025-07-07
U104527,Sign Up,2025-07-09
U104527,Verify Email,2025-07-08
U104527,Complete Onboarding,2025-07-08
U104527,Create First Workflow,2025-07-11
U104527,Invite Teammate,2025-07-07
U102269,Visit Landing Page,2025-07-08
U102269,Sign Up,2025-07-08
U102269,Verify Email,2025-07-08
U102269,Complete Onboarding,2025-07-10
U102269,Create First Workflow,2025-07-10
U106348,Visit Landing Page,2025-07-09
U106348,Sign Up,2025-07-09
U106348,Verify Email,2025-07-09
U106276,Visit Landing Page,2025-07-08
U106276,Sign Up,2025-07-09
U106276,Verify Email,2025-07-10
U106276,Complete Onboarding,2025-07-11
U106276,Create First Workflow,2025-07-13
U108120,Visit Landing Page,2025-07-09
U108120,Sign Up,2025-07-10
U108120,Verify Email,2025-07-09
U108120,Complete Onboarding,2025-07-12
U108120,Create First Workflow,2025-07-13
U108104,Visit Landing Page,2025-07-09
U108104,Sign Up,2025-07-10
U108104,Verify Email,2025-07-10
U108104,Complete Onboarding,2025-07-10
U108104,Create First Workflow,2025-07-09
U108104,Invite Teammate,2025-07-12
U102426,Visit Landing Page,2025-07-09
U102426,Sign Up,2025-07-10
U102426,Verify Email,2025-07-08
U102426,Complete Onboarding,2025-07-12
U102426,Create First Workflow,2025-07-13
U102426,Invite Teammate,2025-07-12
U105415,Visit Landing Page,2025-07-08
U105415,Sign Up,2025-07-08
U105415,Verify Email,2025-07-08
U104181,Visit Landing Page,2025-07-09
U104181,Sign Up,2025-07-10
U104181,Verify Email,2025-07-10
U104181,Complete Onboarding,2025-07-11
U104181,Create First Workflow,2025-07-10
U100835,Visit Landing Page,2025-07-09
U100835,Sign Up,2025-07-10
U103187,Visit Landing Page,2025-07-09
U103187,Sign Up,2025-07-08
U103187,Verify Email,2025-07-09
U103187,Complete Onboarding,2025-07-11
U103187,Create First Workflow,2025-07-10
U103187,Invite Teammate,2025-07-12
U103187,Start Trial,2025-07-10
U100799,Visit Landing Page,2025-07-09
U100799,Sign Up,2025-07-10
U100799,Verify Email,2025-07-09
U100799,Complete Onboarding,2025-07-09
U108274,Visit Landing Page,2025-07-09
U108274,Sign Up,2025-07-09
U108274,Verify Email,2025-07-10
U108274,Complete Onboarding,2025-07-11
U108274,Create First Workflow,2025-07-11
U108274,Invite Teammate,2025-07-08
U105806,Visit Landing Page,2025-07-08
U105806,Sign Up,2025-07-10
U105806,Verify Email,2025-07-10
U105806,Complete Onboarding,2025-07-12
U105806,Create First Workflow,2025-07-10
U105806,Invite Teammate,2025-07-14
U104549,Visit Landing Page,2025-07-09
U104549,Sign Up,2025-07-08
U104549,Verify Email,2025-07-08
U104693,Visit Landing Page,2025-07-08
U104693,Sign Up,2025-07-10
U104693,Verify Email,2025-07-11
U107619,Visit Landing Page,2025-07-09
U107619,Sign Up,2025-07-09
U107619,Verify Email,2025-07-10
U107619,Complete Onboarding,2025-07-09
U101009,Visit Landing Page,2025-07-08
U101009,Sign Up,2025-07-10
U105014,Visit Landing Page,2025-07-09
U105014,Sign Up,2025-07-08
U105014,Verify Email,2025-07-10
U106133,Visit Landing Page,2025-07-09
U106133,Sign Up,2025-07-08
U106133,Verify Email,2025-07-11
U106133,Complete Onboarding,2025-07-09
U106133,Create First Workflow,2025-07-11
U106133,Invite Teammate,2025-07-11
U106133,Start Trial,2025-07-11
U106133,Subscribe,2025-07-15
U100159,Visit Landing Page,2025-07-09
U100159,Sign Up,2025-07-09
U100159,Verify Email,2025-07-10
U100159,Complete Onboarding,2025-07-09
U100338,Visit Landing Page,2025-07-09
U100338,Sign Up,2025-07-10
U100338,Verify Email,2025-07-11
U100338,Complete Onboarding,2025-07-08
U105303,Visit Landing Page,2025-07-08
U105303,Sign Up,2025-07-09
U105303,Verify Email,2025-07-10
U105303,Complete Onboarding,2025-07-12
U102647,Visit Landing Page,2025-07-09
U102647,Sign Up,2025-07-09
U102647,Verify Email,2025-07-12
U102647,Complete Onboarding,2025-07-12
U106090,Visit Landing Page,2025-07-09
U106090,Sign Up,2025-07-10
U106090,Verify Email,2025-07-11
U106090,Complete Onboarding,2025-07-12
U106090,Create First Workflow,2025-07-14
U106090,Invite Teammate,2025-07-15
U106090,Start Trial,2025-07-11
U108114,Visit Landing Page,2025-07-09
U108114,Sign Up,2025-07-11
U108114,Verify Email,2025-07-09
U107149,Visit Landing Page,2025-07-09
U107149,Sign Up,2025-07-11
U107149,Verify Email,2025-07-09
U102297,Visit Landing Page,2025-07-10
U102297,Sign Up,2025-07-11
U104083,Visit Landing Page,2025-07-10
U104083,Sign Up,2025-07-10
U104083,Verify Email,2025-07-10
U104083,Complete Onboarding,2025-07-13
U104083,Create First Workflow,2025-07-14
U104083,Invite Teammate,2025-07-10
U104083,Start Trial,2025-07-12
U104083,Subscribe,2025-07-15
U102343,Visit Landing Page,2025-07-10
U102343,Sign Up,2025-07-11
U102343,Verify Email,2025-07-10
U102343,Complete Onboarding,2025-07-13
U102343,Create First Workflow,2025-07-13
U102343,Invite Teammate,2025-07-13
U102300,Visit Landing Page,2025-07-09
U102300,Sign Up,2025-07-09
U106186,Visit Landing Page,2025-07-09
U106186,Sign Up,2025-07-09
U106186,Verify Email,2025-07-10
U106186,Complete Onboarding,2025-07-10
U106186,Create First Workflow,2025-07-11
U104690,Visit Landing Page,2025-07-09
U104690,Sign Up,2025-07-11
U104690,Verify Email,2025-07-10
U104690,Complete Onboarding,2025-07-10
U104690,Create First Workflow,2025-07-14
U105406,Visit Landing Page,2025-07-09
U105406,Sign Up,2025-07-09
U105406,Verify Email,2025-07-12
U105406,Complete Onboarding,2025-07-10
U105406,Create First Workflow,2025-07-10
U105406,Invite Teammate,2025-07-11
U105406,Start Trial,2025-07-11
U105406,Subscribe,2025-07-13
U101677,Visit Landing Page,2025-07-10
U101677,Sign Up,2025-07-11
U101677,Verify Email,2025-07-12
U107767,Visit Landing Page,2025-07-10
U107767,Sign Up,2025-07-11
U107767,Verify Email,2025-07-10
U107767,Complete Onboarding,2025-07-11
U107767,Create First Workflow,2025-07-11
U101134,Visit Landing Page,2025-07-09
U101134,Sign Up,2025-07-10
U101134,Verify Email,2025-07-11
U101134,Complete Onboarding,2025-07-12
U108028,Visit Landing Page,2025-07-10
U108028,Sign Up,2025-07-09
U108028,Verify Email,2025-07-11
U104108,Visit Landing Page,2025-07-09
U104108,Sign Up,2025-07-10
U104108,Verify Email,2025-07-12
U104108,Complete Onboarding,2025-07-12
U104108,Create First Workflow,2025-07-10
U107457,Visit Landing Page,2025-07-11
U107457,Sign Up,2025-07-10
U107457,Verify Email,2025-07-10
U107457,Complete Onboarding,2025-07-12
U107457,Create First Workflow,2025-07-10
U107457,Invite Teammate,2025-07-10
U105435,Visit Landing Page,2025-07-10
U105435,Sign Up,2025-07-12
U105435,Verify Email,2025-07-11
U105435,Complete Onboarding,2025-07-13
U105435,Create First Workflow,2025-07-15
U108253,Visit Landing Page,2025-07-11
U108253,Sign Up,2025-07-11
U108253,Verify Email,2025-07-11
U108253,Complete Onboarding,2025-07-13
U108253,Create First Workflow,2025-07-14
U108253,Invite Teammate,2025-07-15
U108253,Start Trial,2025-07-14
U108253,Subscribe,2025-07-18
U100862,Visit Landing Page,2025-07-10
U100862,Sign Up,2025-07-12
U103717,Visit Landing Page,2025-07-10
U103717,Sign Up,2025-07-10
U103717,Verify Email,2025-07-12
U103717,Complete Onboarding,2025-07-13
U103717,Create First Workflow,2025-07-14
U103717,Invite Teammate,2025-07-10
U103717,Start Trial,2025-07-14
U103717,Subscribe,2025-07-17
U107325,Visit Landing Page,2025-07-10
U107325,Sign Up,2025-07-12
U107325,Verify Email,2025-07-10
U107325,Complete Onboarding,2025-07-12
U107325,Create First Workflow,2025-07-12
U107325,Invite Teammate,2025-07-10
U107325,Start Trial,2025-07-13
U103069,Visit Landing Page,2025-07-10
U103069,Sign Up,2025-07-12
U103069,Verify Email,2025-07-13
U108269,Visit Landing Page,2025-07-10
U108269,Sign Up,2025-07-10
U108269,Verify Email,2025-07-11
U108269,Complete Onboarding,2025-07-11
U108269,Create First Workflow,2025-07-12
U108269,Invite Teammate,2025-07-15
U108269,Start Trial,2025-07-12
U102808,Visit Landing Page,2025-07-10
U102808,Sign Up,2025-07-10
U102808,Verify Email,2025-07-12
U102808,Complete Onboarding,2025-07-12
U101640,Visit Landing Page,2025-07-10
U101640,Sign Up,2025-07-11
U101640,Verify Email,2025-07-11
U101640,Complete Onboarding,2025-07-14
U101640,Create First Workflow,2025-07-12
U101640,Invite Teammate,2025-07-13
U101640,Start Trial,2025-07-10
U101640,Subscribe,2025-07-11
U100380,Visit Landing Page,2025-07-11
U100380,Sign Up,2025-07-12
U100380,Verify Email,2025-07-13
U100380,Complete Onboarding,2025-07-13
U100380,Create First Workflow,2025-07-14
U104852,Visit Landing Page,2025-07-10
U104852,Sign Up,2025-07-12
U104852,Verify Email,2025-07-10
U104852,Complete Onboarding,2025-07-14
U104852,Create First Workflow,2025-07-14
U104852,Invite Teammate,2025-07-10
U104852,Start Trial,2025-07-16
U104852,Subscribe,2025-07-17
U104806,Visit Landing Page,2025-07-10
U104806,Sign Up,2025-07-11
U106517,Visit Landing Page,2025-07-10
U106517,Sign Up,2025-07-10
U106517,Verify Email,2025-07-13
U106517,Complete Onboarding,2025-07-13
U105280,Visit Landing Page,2025-07-11
U105280,Sign Up,2025-07-12
U104593,Visit Landing Page,2025-07-10
U104593,Sign Up,2025-07-12
