user_id,event_date,feature_name,event_count
U106352,2025-10-30,Template Used,3
U106352,2025-10-31,AI Recommendation Used,2
U106352,2025-10-31,Template Used,4
U106352,2025-11-01,Automation Run,1
U106352,2025-11-01,Automation Run,3
U106352,2025-11-05,Workflow Created,3
U106352,2025-12-26,Report Exported,2
U104407,2025-10-30,Dashboard Viewed,4
U104407,2025-12-02,Dashboard Viewed,4
U104407,2025-12-02,Team Invite Sent,1
U104407,2025-12-02,Integration Connected,1
U104407,2025-12-16,Dashboard Viewed,4
U104407,2025-12-16,Dashboard Viewed,1
U104407,2025-12-18,Dashboard Viewed,2
U104407,2025-12-18,Integration Connected,1
U104407,2025-12-23,Workflow Created,2
U104407,2025-12-23,Template Used,3
U104407,2025-12-30,Report Exported,4
U108461,2025-11-12,Workflow Created,4
U108461,2025-11-18,Automation Run,3
U108461,2025-11-18,AI Recommendation Used,4
U108461,2025-12-02,Template Used,4
U108461,2025-12-18,Dashboard Viewed,2
U108461,2025-12-18,Dashboard Viewed,2
U108461,2025-12-19,Workflow Created,2
U100782,2025-10-31,Automation Run,4
U100782,2025-10-31,Integration Connected,3
U100782,2025-11-06,Dashboard Viewed,3
U100782,2025-11-06,Report Exported,1
U100782,2025-11-10,Dashboard Viewed,4
U100782,2025-11-11,Automation Run,4
U100782,2025-11-11,Report Exported,4
U100782,2025-11-11,Template Used,3
U100782,2025-11-19,Automation Run,1
U100782,2025-11-19,Workflow Created,1
U100782,2025-12-02,Template Used,2
U100782,2025-12-02,AI Recommendation Used,2
U100782,2025-12-02,Report Exported,2
U100782,2025-12-02,Team Invite Sent,3
U100782,2025-12-12,Automation Run,2
U100782,2025-12-12,Dashboard Viewed,4
U100782,2025-12-12,Dashboard Viewed,2
U100782,2025-12-17,Automation Run,4
U100782,2025-12-17,Integration Connected,4
U100782,2025-12-17,Dashboard Viewed,4
U100782,2025-12-18,Dashboard Viewed,4
U100782,2025-12-18,Dashboard Viewed,4
U100782,2025-12-24,Dashboard Viewed,1
U100782,2025-12-27,Automation Run,1
U100782,2025-12-29,Automation Run,2
U100782,2025-12-30,Integration Connected,2
U100782,2025-12-30,Dashboard Viewed,2
U108317,2025-11-02,Template Used,4
U108317,2025-11-26,Template Used,3
U108317,2025-11-26,Report Exported,4
U104989,2025-10-29,Dashboard Viewed,3
U104989,2025-10-29,Dashboard Viewed,2
U104989,2025-10-29,Workflow Created,2
U104989,2025-11-14,Automation Run,4
U104989,2025-11-24,AI Recommendation Used,1
U104989,2025-12-23,Integration Connected,4
U105021,2025-10-31,Integration Connected,2
U105021,2025-11-03,Template Used,4
U105021,2025-11-03,Team Invite Sent,3
U105021,2025-11-07,Workflow Created,2
U105021,2025-11-07,Automation Run,1
U105021,2025-11-07,Workflow Created,4
U105021,2025-11-07,Integration Connected,1
U105021,2025-11-20,Integration Connected,1
U105021,2025-11-20,Dashboard Viewed,3
U100402,2025-11-03,AI Recommendation Used,4
U100402,2025-11-03,Team Invite Sent,3
U100402,2025-11-03,Report Exported,4
U100402,2025-11-07,Dashboard Viewed,2
U100402,2025-11-07,Report Exported,4
U100402,2025-11-07,Workflow Created,3
U100402,2025-11-07,Automation Run,3
U100402,2025-12-05,Template Used,4
U100402,2025-12-15,Dashboard Viewed,3
U100402,2025-12-27,Template Used,2
U103243,2025-11-07,Template Used,1
U103243,2025-11-07,Team Invite Sent,4
U103243,2025-11-12,Workflow Created,3
U103243,2025-11-12,Report Exported,4
U103243,2025-11-12,Template Used,4
U103243,2025-11-12,Automation Run,1
U103243,2025-12-02,Workflow Created,3
U103243,2025-12-02,Dashboard Viewed,4
U100765,2025-10-30,Report Exported,2
U100765,2025-10-30,Automation Run,1
U100765,2025-10-30,Template Used,4
U100765,2025-10-30,AI Recommendation Used,3
U100765,2025-10-30,Workflow Created,2
U100765,2025-11-02,Report Exported,1
U100765,2025-11-02,Integration Connected,4
U100765,2025-11-02,Team Invite Sent,3
U100765,2025-11-17,Automation Run,1
U100765,2025-11-17,Team Invite Sent,3
U100765,2025-11-17,Team Invite Sent,4
U100765,2025-11-17,Integration Connected,4
U100765,2025-11-17,Dashboard Viewed,3
U100765,2025-11-25,Dashboard Viewed,4
U100765,2025-11-25,Automation Run,2
U100765,2025-11-27,Automation Run,3
U100765,2025-12-01,Dashboard Viewed,2
U100765,2025-12-01,Workflow Created,3
U100765,2025-12-04,Workflow Created,2
U100765,2025-12-05,Integration Connected,1
U100765,2025-12-05,Workflow Created,2
U100765,2025-12-05,Team Invite Sent,1
U100765,2025-12-10,Automation Run,3
U100765,2025-12-10,Workflow Created,1
U100765,2025-12-13,AI Recommendation Used,1
U100765,2025-12-13,Report Exported,3
U100765,2025-12-13,AI Recommendation Used,3
U100765,2025-12-13,Dashboard Viewed,2
U100765,2025-12-23,Dashboard Viewed,4
U100765,2025-12-23,Dashboard Viewed,4
U100765,2025-12-24,Dashboard Viewed,4
U100765,2025-12-24,Report Exported,1
U100765,2025-12-24,Team Invite Sent,1
U100765,2025-12-24,Dashboard Viewed,4
U100765,2025-12-24,Template Used,4
U100765,2025-12-26,Workflow Created,2
U100765,2025-12-26,Workflow Created,4
U100765,2025-12-26,Workflow Created,3
U100765,2025-12-26,Integration Connected,4
U100765,2025-12-26,Team Invite Sent,2
U100765,2025-12-28,Template Used,4
U100765,2025-12-28,Template Used,1
U100765,2025-12-28,Dashboard Viewed,3
U100765,2025-12-28,Workflow Created,4
U100765,2025-12-28,Template Used,4
U103090,2025-10-29,Report Exported,3
U103090,2025-10-29,Template Used,3
U103090,2025-10-29,Report Exported,2
U103090,2025-10-29,Dashboard Viewed,2
U103090,2025-10-31,Team Invite Sent,3
U103090,2025-11-05,AI Recommendation Used,4
U103090,2025-11-11,Workflow Created,1
U103090,2025-11-11,Template Used,1
U103090,2025-11-12,Integration Connected,3
U103090,2025-11-12,AI Recommendation Used,3
U103090,2025-11-19,Dashboard Viewed,4
U103090,2025-11-19,Dashboard Viewed,4
U103090,2025-11-19,Integration Connected,4
U103090,2025-11-22,Workflow Created,2
U103090,2025-11-22,Dashboard Viewed,1
U103090,2025-11-22,Integration Connected,4
U103090,2025-11-22,Workflow Created,1
U103090,2025-11-24,Dashboard Viewed,1
U103090,2025-11-24,Team Invite Sent,2
U103090,2025-11-24,Template Used,1
U103090,2025-11-24,Workflow Created,3
U103090,2025-12-02,Dashboard Viewed,1
U103090,2025-12-02,AI Recommendation Used,4
U103090,2025-12-03,Integration Connected,1
U103090,2025-12-03,Workflow Created,4
U103090,2025-12-03,Integration Connected,4
U103090,2025-12-03,Automation Run,3
U103090,2025-12-04,Dashboard Viewed,1
U103090,2025-12-04,Team Invite Sent,3
U103090,2025-12-04,Dashboard Viewed,3
U103090,2025-12-04,Integration Connected,1
U103090,2025-12-15,Dashboard Viewed,1
U103090,2025-12-17,Workflow Created,4
U103090,2025-12-20,Dashboard Viewed,4
U103090,2025-12-20,Workflow Created,4
U103090,2025-12-20,Report Exported,4
U103090,2025-12-24,Template Used,4
U103090,2025-12-24,Workflow Created,2
U103090,2025-12-24,AI Recommendation Used,1
U103090,2025-12-27,Automation Run,2
U103090,2025-12-27,Integration Connected,4
U103090,2025-12-30,Dashboard Viewed,3
U103090,2025-12-30,AI Recommendation Used,4
U103090,2025-12-30,Dashboard Viewed,2
U106149,2025-11-04,Template Used,1
U106149,2025-11-04,Template Used,1
U106149,2025-11-08,Workflow Created,3
U106149,2025-11-08,Integration Connected,2
U106149,2025-11-08,Workflow Created,4
U106149,2025-11-09,AI Recommendation Used,3
U106149,2025-11-17,Template Used,2
U106149,2025-11-17,AI Recommendation Used,3
U106149,2025-11-17,Dashboard Viewed,2
U106149,2025-11-21,Dashboard Viewed,2
U106149,2025-11-21,Automation Run,3
U106149,2025-11-23,Team Invite Sent,4
U106149,2025-12-05,Dashboard Viewed,2
U106149,2025-12-07,Workflow Created,2
U106149,2025-12-14,Team Invite Sent,2
U106149,2025-12-19,Dashboard Viewed,3
U102320,2025-10-31,Dashboard Viewed,1
U102320,2025-11-05,AI Recommendation Used,2
U102320,2025-11-05,Dashboard Viewed,3
U102320,2025-11-05,Workflow Created,4
U102320,2025-11-05,Automation Run,2
U102320,2025-11-05,Template Used,3
U102320,2025-11-11,Workflow Created,3
U102320,2025-11-20,Template Used,1
U102320,2025-11-20,Dashboard Viewed,1
U102320,2025-11-21,Template Used,1
U102320,2025-11-21,Automation Run,3
U102320,2025-11-21,Automation Run,4
U102320,2025-11-25,Workflow Created,2
U102320,2025-11-25,Automation Run,1
U102320,2025-11-25,Integration Connected,1
U102320,2025-11-29,Team Invite Sent,3
U102320,2025-11-29,Dashboard Viewed,3
U102320,2025-11-29,Automation Run,2
U102320,2025-11-29,Workflow Created,4
U102320,2025-12-03,Team Invite Sent,3
U102320,2025-12-03,Workflow Created,4
U102320,2025-12-03,Report Exported,4
U102320,2025-12-03,Workflow Created,1
U102320,2025-12-30,Automation Run,1
U102320,2025-12-30,Workflow Created,2
U102762,2025-11-08,Report Exported,3
U102762,2025-11-08,Template Used,1
U102762,2025-11-12,Integration Connected,4
U102762,2025-11-12,Team Invite Sent,2
U102762,2025-12-07,Dashboard Viewed,3
U102762,2025-12-14,Workflow Created,4
U102762,2025-12-25,Dashboard Viewed,2
U102762,2025-12-26,Automation Run,4
U106256,2025-11-04,Template Used,2
U106256,2025-11-09,Automation Run,3
U106256,2025-11-09,Dashboard Viewed,2
U106256,2025-11-09,Automation Run,3
U106256,2025-12-13,Team Invite Sent,3
U106256,2025-12-25,Dashboard Viewed,3
U106256,2025-12-25,Template Used,4
U106256,2025-12-29,Integration Connected,2
U100265,2025-10-31,Dashboard Viewed,3
U100265,2025-11-07,Dashboard Viewed,4
U100265,2025-11-07,Workflow Created,1
U100265,2025-11-09,Workflow Created,4
U100265,2025-11-10,Team Invite Sent,3
U100265,2025-11-11,Report Exported,2
U100265,2025-11-11,Workflow Created,3
U100265,2025-11-11,Workflow Created,3
U100265,2025-11-22,Workflow Created,4
U100265,2025-11-22,Automation Run,1
U100265,2025-11-22,Template Used,4
U100265,2025-11-22,Integration Connected,3
U100265,2025-11-24,AI Recommendation Used,1
U100265,2025-11-24,Template Used,2
U100265,2025-11-24,Template Used,2
U100265,2025-11-24,Template Used,2
U100265,2025-11-25,Report Exported,4
U100265,2025-11-25,Template Used,1
U100265,2025-11-25,Integration Connected,3
U100265,2025-12-23,Report Exported,2
U100265,2025-12-26,Template Used,4
U100503,2025-12-24,Team Invite Sent,2
U104919,2025-11-18,Integration Connected,1
U108224,2025-10-30,Team Invite Sent,4
U108224,2025-10-30,AI Recommendation Used,1
U108224,2025-11-02,Dashboard Viewed,4
U108224,2025-11-02,Team Invite Sent,4
U108224,2025-11-02,Dashboard Viewed,3
U108224,2025-11-02,Template Used,3
U108224,2025-11-12,Dashboard Viewed,4
U108224,2025-11-25,AI Recommendation Used,2
U108224,2025-12-04,Workflow Created,2
U108224,2025-12-04,Template Used,3
U108224,2025-12-12,Team Invite Sent,2
U108224,2025-12-12,Dashboard Viewed,3
U108224,2025-12-20,Automation Run,3
U108224,2025-12-20,Automation Run,3
U104330,2025-11-06,Template Used,3
U104330,2025-11-11,Template Used,2
U104330,2025-11-11,Workflow Created,4
U104330,2025-11-14,Template Used,2
U104330,2025-12-29,Dashboard Viewed,3
U104330,2025-12-29,Team Invite Sent,3
U100986,2025-12-10,Dashboard Viewed,3
U100986,2025-12-15,Workflow Created,1
U100986,2025-12-15,Dashboard Viewed,2
U100986,2025-12-21,Workflow Created,4
U100986,2025-12-26,Dashboard Viewed,1
U107179,2025-11-03,Automation Run,2
U107179,2025-11-03,AI Recommendation Used,4
U107179,2025-11-04,Template Used,1
U107179,2025-12-06,Automation Run,1
U107179,2025-12-07,Integration Connected,1
U107179,2025-12-07,Dashboard Viewed,4
U107179,2025-12-18,Workflow Created,3
U107179,2025-12-29,Template Used,2
U105065,2025-11-05,Team Invite Sent,3
U105065,2025-11-05,Template Used,3
U105065,2025-11-05,Dashboard Viewed,3
U105065,2025-11-05,Dashboard Viewed,2
U105065,2025-11-05,Automation Run,2
U105065,2025-11-06,Automation Run,2
U105065,2025-11-06,AI Recommendation Used,4
U105065,2025-11-06,Team Invite Sent,3
U105065,2025-11-09,Team Invite Sent,1
U105065,2025-11-28,Workflow Created,3
U105065,2025-11-28,Dashboard Viewed,4
U105065,2025-11-30,AI Recommendation Used,3
U105065,2025-11-30,Workflow Created,3
U105065,2025-12-01,Automation Run,1
U105065,2025-12-01,Team Invite Sent,3
U105065,2025-12-09,AI Recommendation Used,2
U105065,2025-12-09,Workflow Created,3
U105065,2025-12-09,Integration Connected,2
U105065,2025-12-25,AI Recommendation Used,2
U105065,2025-12-26,Integration Connected,3
U105065,2025-12-29,Dashboard Viewed,4
U101829,2025-11-06,Dashboard Viewed,3
U101829,2025-11-07,Integration Connected,4
U101829,2025-11-11,Workflow Created,2
U101829,2025-11-12,Team Invite Sent,1
U101829,2025-11-12,Workflow Created,4
U101829,2025-11-12,Dashboard Viewed,1
U101829,2025-11-12,Automation Run,3
U101829,2025-11-17,Template Used,4
U101829,2025-11-17,Template Used,2
U101829,2025-11-17,Template Used,2
U101829,2025-11-17,Report Exported,4
U101829,2025-11-18,Template Used,1
U101829,2025-11-20,Template Used,2
U101829,2025-11-20,Integration Connected,2
U101829,2025-11-20,Report Exported,3
U101829,2025-11-22,Dashboard Viewed,1
U101829,2025-11-25,Automation Run,2
U101829,2025-11-28,Workflow Created,3
U101829,2025-11-28,AI Recommendation Used,1
U101829,2025-11-28,AI Recommendation Used,1
U101829,2025-11-28,Dashboard Viewed,1
U101829,2025-11-30,Report Exported,3
U101829,2025-12-02,Integration Connected,3
U101829,2025-12-02,Dashboard Viewed,3
U101829,2025-12-10,Template Used,1
U101829,2025-12-12,Team Invite Sent,4
U101829,2025-12-19,Dashboard Viewed,2
U101829,2025-12-19,Automation Run,2
U101829,2025-12-19,Dashboard Viewed,4
U101829,2025-12-26,Integration Connected,1
U101829,2025-12-26,Dashboard Viewed,4
U101829,2025-12-27,Integration Connected,2
U104763,2025-12-31,Integration Connected,2
U101760,2025-11-30,Workflow Created,4
U101760,2025-12-03,Workflow Created,3
U101760,2025-12-03,Automation Run,3
U101760,2025-12-09,Automation Run,1
U101760,2025-12-09,Workflow Created,3
U101760,2025-12-15,Dashboard Viewed,3
U101760,2025-12-16,Workflow Created,4
U101760,2025-12-17,Report Exported,3
U101760,2025-12-17,Workflow Created,2
U101760,2025-12-17,Template Used,3
U101760,2025-12-17,Template Used,4
U101760,2025-12-17,Team Invite Sent,1
U101760,2025-12-19,Dashboard Viewed,1
U101760,2025-12-25,Integration Connected,4
U105328,2025-11-01,Automation Run,2
U105328,2025-11-03,Integration Connected,2
U105328,2025-11-07,Dashboard Viewed,4
U105328,2025-11-07,Workflow Created,1
U105328,2025-11-07,Report Exported,4
U105328,2025-11-25,Template Used,3
U105328,2025-11-30,Template Used,3
U105328,2025-11-30,Dashboard Viewed,3
U105328,2025-12-03,Automation Run,2
U105328,2025-12-03,Dashboard Viewed,3
U105328,2025-12-03,Template Used,4
U105328,2025-12-04,Report Exported,2
U105328,2025-12-04,Team Invite Sent,4
U105328,2025-12-04,Workflow Created,4
U105328,2025-12-04,Automation Run,2
U105328,2025-12-08,Template Used,3
U105328,2025-12-09,Dashboard Viewed,2
U105328,2025-12-09,Dashboard Viewed,2
U105328,2025-12-09,Dashboard Viewed,3
U105328,2025-12-09,Automation Run,2
U105328,2025-12-19,Integration Connected,3
U105328,2025-12-19,Team Invite Sent,2
U105328,2025-12-19,Template Used,2
U105328,2025-12-29,Dashboard Viewed,4
U101007,2025-11-01,Dashboard Viewed,2
U101007,2025-11-01,Template Used,1
U101007,2025-11-19,Automation Run,4
U101007,2025-11-19,Report Exported,1
U101007,2025-11-19,Automation Run,2
U101007,2025-11-19,Template Used,1
U101007,2025-11-25,Integration Connected,1
U101007,2025-11-25,Workflow Created,4
U101007,2025-11-25,Dashboard Viewed,4
U101007,2025-11-28,Automation Run,1
U102215,2025-11-02,Template Used,2
U102215,2025-12-21,Dashboard Viewed,1
U102494,2025-11-09,Automation Run,1
U102494,2025-11-09,Template Used,1
U102494,2025-11-28,Template Used,4
U102494,2025-11-28,Template Used,2
U102494,2025-11-28,Report Exported,3
U102494,2025-11-28,Template Used,4
U102494,2025-12-24,Dashboard Viewed,2
U103383,2025-11-03,Automation Run,1
U103383,2025-11-03,Template Used,3
U103383,2025-11-17,Integration Connected,3
U103383,2025-11-17,Team Invite Sent,1
U103383,2025-11-27,Report Exported,3
U103383,2025-12-06,Dashboard Viewed,3
U103383,2025-12-07,Template Used,3
U103383,2025-12-07,Template Used,1
U103383,2025-12-24,Dashboard Viewed,3
U103383,2025-12-31,Dashboard Viewed,4
U101638,2025-11-12,Dashboard Viewed,3
U101638,2025-11-16,Automation Run,3
U101638,2025-11-17,Report Exported,2
U101638,2025-11-17,AI Recommendation Used,3
U101638,2025-11-18,Workflow Created,4
U101638,2025-11-21,Report Exported,4
U101638,2025-11-30,Workflow Created,2
U101638,2025-12-14,Automation Run,2
U101638,2025-12-17,Automation Run,3
U101638,2025-12-17,Template Used,1
U101638,2025-12-30,Automation Run,1
U104602,2025-11-03,Workflow Created,2
U104602,2025-11-06,Dashboard Viewed,2
U104602,2025-11-06,Template Used,3
U104602,2025-11-23,Dashboard Viewed,2
U104602,2025-11-28,Workflow Created,3
U104602,2025-12-05,Dashboard Viewed,3
U103924,2025-11-19,Integration Connected,1
U103924,2025-12-31,Automation Run,1
U102820,2025-11-05,Dashboard Viewed,3
U102820,2025-11-05,Template Used,3
U102820,2025-11-05,Dashboard Viewed,3
U102820,2025-11-12,Integration Connected,1
U102820,2025-11-26,Integration Connected,3
U102820,2025-12-01,Dashboard Viewed,2
U106543,2025-12-12,AI Recommendation Used,4
U104086,2025-12-15,Integration Connected,2
U104086,2025-12-15,Integration Connected,3
U104086,2025-12-15,Team Invite Sent,4
U104086,2025-12-22,Template Used,4
U104086,2025-12-23,Template Used,2
U104086,2025-12-23,Integration Connected,2
U103202,2025-11-12,Integration Connected,4
U103202,2025-11-14,Workflow Created,2
U103202,2025-12-11,Integration Connected,1
U103202,2025-12-11,Integration Connected,4
U103202,2025-12-11,Dashboard Viewed,2
U108194,2025-11-03,Dashboard Viewed,4
U108194,2025-11-03,Integration Connected,3
U108194,2025-11-03,Automation Run,1
U108194,2025-12-27,AI Recommendation Used,2
U101083,2025-11-06,Dashboard Viewed,1
U101083,2025-11-06,Team Invite Sent,2
U101083,2025-11-06,Automation Run,3
U101083,2025-12-10,Report Exported,3
U101083,2025-12-18,Dashboard Viewed,3
U101083,2025-12-18,Report Exported,4
U101083,2025-12-18,Dashboard Viewed,1
U101083,2025-12-18,Team Invite Sent,1
U101083,2025-12-30,Team Invite Sent,4
U101950,2025-11-10,Automation Run,2
U101950,2025-11-10,Dashboard Viewed,2
U101950,2025-11-10,Team Invite Sent,4
U101950,2025-12-13,AI Recommendation Used,3
U101950,2025-12-13,AI Recommendation Used,2
U101950,2025-12-27,Dashboard Viewed,3
U101950,2025-12-27,AI Recommendation Used,2
U100226,2025-11-09,Report Exported,1
U100226,2025-12-02,Template Used,4
U100226,2025-12-06,AI Recommendation Used,4
U100226,2025-12-18,Dashboard Viewed,2
U100293,2025-11-07,Report Exported,1
U100293,2025-11-07,Report Exported,1
U100293,2025-11-17,Automation Run,2
U100293,2025-12-10,Dashboard Viewed,4
U100293,2025-12-26,Dashboard Viewed,4
U100293,2025-12-26,Integration Connected,4
U101312,2025-11-19,Dashboard Viewed,3
U101312,2025-11-28,Template Used,1
U101312,2025-12-11,Automation Run,1
U103895,2025-11-18,Automation Run,2
U103895,2025-11-18,Dashboard Viewed,1
U103895,2025-11-18,Integration Connected,2
U103895,2025-11-23,Dashboard Viewed,4
U103895,2025-11-23,Workflow Created,1
U103895,2025-11-25,Integration Connected,1
U103042,2025-12-07,AI Recommendation Used,1
U103042,2025-12-11,Dashboard Viewed,2
U103042,2025-12-13,Dashboard Viewed,4
U103042,2025-12-13,Dashboard Viewed,2
U103042,2025-12-13,Dashboard Viewed,1
U106029,2025-11-02,Automation Run,3
U106029,2025-11-07,Team Invite Sent,3
U106029,2025-11-11,Template Used,4
U106029,2025-12-03,Automation Run,3
U106029,2025-12-03,Automation Run,3
U106029,2025-12-03,Automation Run,4
U106029,2025-12-23,Team Invite Sent,2
U100995,2025-11-13,Workflow Created,3
U100995,2025-12-12,Dashboard Viewed,1
U104755,2025-11-20,Dashboard Viewed,1
U104755,2025-11-20,Workflow Created,4
U104755,2025-12-07,Workflow Created,1
U104755,2025-12-07,Report Exported,3
U104755,2025-12-25,Dashboard Viewed,4
U104755,2025-12-31,Automation Run,1
U104755,2025-12-31,Report Exported,3
U104755,2025-12-31,Team Invite Sent,3
U100631,2025-11-11,Template Used,4
U100631,2025-11-11,Integration Connected,4
U100631,2025-11-11,Dashboard Viewed,3
U100631,2025-11-17,Template Used,3
U100631,2025-11-17,Integration Connected,1
U100631,2025-12-01,Workflow Created,2
U100631,2025-12-08,Dashboard Viewed,2
U104044,2025-11-05,Dashboard Viewed,2
U104044,2025-11-05,Automation Run,4
U104044,2025-11-05,Template Used,4
U104044,2025-11-06,Automation Run,2
U104044,2025-11-06,Dashboard Viewed,2
U104044,2025-11-10,Dashboard Viewed,2
U104044,2025-11-18,Integration Connected,1
U104044,2025-11-27,Dashboard Viewed,3
U104044,2025-11-27,Automation Run,1
U104044,2025-11-27,Dashboard Viewed,1
U104044,2025-11-27,Dashboard Viewed,2
U104044,2025-11-29,Workflow Created,4
U104044,2025-12-02,Template Used,1
U104044,2025-12-02,Report Exported,2
U104044,2025-12-13,Workflow Created,3
U104044,2025-12-13,Dashboard Viewed,1
U104044,2025-12-13,Workflow Created,3
U104044,2025-12-20,Integration Connected,2
U104044,2025-12-20,Automation Run,4
U104044,2025-12-20,Template Used,2
U104044,2025-12-24,Team Invite Sent,2
U104044,2025-12-31,Dashboard Viewed,3
U104044,2025-12-31,Dashboard Viewed,1
U108233,2025-12-22,Workflow Created,2
U102580,2025-11-13,Team Invite Sent,1
U102580,2025-11-20,Workflow Created,4
U102580,2025-11-20,Dashboard Viewed,4
U102580,2025-11-26,Workflow Created,1
U102580,2025-12-15,Template Used,1
U102580,2025-12-15,Dashboard Viewed,1
U102580,2025-12-19,Dashboard Viewed,4
U102580,2025-12-19,Report Exported,3
U101946,2025-11-10,Integration Connected,2
U101946,2025-11-10,AI Recommendation Used,2
U101946,2025-11-13,Integration Connected,3
U101946,2025-11-13,Automation Run,2
U101946,2025-11-13,Template Used,3
U101946,2025-11-16,Dashboard Viewed,3
U101946,2025-11-16,Dashboard Viewed,3
U101946,2025-11-16,Workflow Created,2
U101946,2025-11-16,Template Used,3
U101946,2025-11-16,Dashboard Viewed,4
U101946,2025-11-16,Dashboard Viewed,3
U101946,2025-11-16,Dashboard Viewed,1
U101946,2025-11-21,Workflow Created,1
U101946,2025-11-21,Integration Connected,3
U101946,2025-11-21,Dashboard Viewed,4
U101946,2025-11-23,Dashboard Viewed,4
U101946,2025-11-23,AI Recommendation Used,3
U101946,2025-11-29,Team Invite Sent,2
U101946,2025-11-29,Automation Run,2
U101946,2025-11-29,Report Exported,1
U101946,2025-12-09,Workflow Created,2
U101946,2025-12-09,AI Recommendation Used,2
U101946,2025-12-09,Template Used,3
U101946,2025-12-09,Automation Run,1
U101946,2025-12-10,Automation Run,1
U101946,2025-12-10,Report Exported,3
U101946,2025-12-12,Dashboard Viewed,4
U101946,2025-12-12,Automation Run,1
U101946,2025-12-12,Template Used,4
U101946,2025-12-12,Report Exported,2
U101946,2025-12-12,Automation Run,2
U101946,2025-12-12,Report Exported,1
U101946,2025-12-20,Automation Run,2
U101946,2025-12-20,Template Used,3
U101946,2025-12-20,Workflow Created,4
U101946,2025-12-20,Dashboard Viewed,3
U101946,2025-12-20,Workflow Created,2
U101946,2025-12-20,Integration Connected,1
U101946,2025-12-21,Template Used,2
U101946,2025-12-21,Template Used,1
U101946,2025-12-25,Workflow Created,1
U101946,2025-12-25,Workflow Created,1
U101946,2025-12-25,Dashboard Viewed,3
U101946,2025-12-26,Template Used,2
U101946,2025-12-26,Workflow Created,1
U101946,2025-12-26,Automation Run,2
U101946,2025-12-27,Team Invite Sent,4
U101946,2025-12-27,Template Used,1
U101946,2025-12-27,Team Invite Sent,2
U101946,2025-12-28,Automation Run,2
U101946,2025-12-28,Integration Connected,4
U101946,2025-12-28,Report Exported,3
U107370,2025-11-08,Workflow Created,4
U107370,2025-11-08,Template Used,4
U107370,2025-11-08,Workflow Created,3
U107370,2025-11-08,Dashboard Viewed,4
U107370,2025-11-12,Dashboard Viewed,1
U107370,2025-12-07,Team Invite Sent,4
U107370,2025-12-09,Automation Run,3
U107370,2025-12-09,AI Recommendation Used,3
U107370,2025-12-14,Template Used,1
U107370,2025-12-22,Report Exported,4
U108237,2025-11-18,Template Used,4
U108237,2025-12-12,Template Used,1
U108237,2025-12-12,Workflow Created,2
U108237,2025-12-12,Automation Run,3
U108237,2025-12-24,Workflow Created,3
U108237,2025-12-30,Workflow Created,2
U108279,2025-11-16,Team Invite Sent,1
U108279,2025-11-19,Dashboard Viewed,4
U108279,2025-12-17,Dashboard Viewed,3
U103558,2025-11-09,Template Used,2
U103558,2025-11-11,Dashboard Viewed,1
U103558,2025-11-12,Dashboard Viewed,3
U103558,2025-11-17,Team Invite Sent,4
U103558,2025-11-23,Integration Connected,1
U103558,2025-11-23,Team Invite Sent,4
U103558,2025-12-01,Team Invite Sent,1
U103558,2025-12-09,Automation Run,1
U103558,2025-12-09,Automation Run,3
U103558,2025-12-12,AI Recommendation Used,1
U103558,2025-12-12,Automation Run,2
U103558,2025-12-18,AI Recommendation Used,3
U103558,2025-12-18,Workflow Created,4
U103558,2025-12-22,Workflow Created,1
U103558,2025-12-22,Team Invite Sent,3
U103558,2025-12-22,Integration Connected,4
U103558,2025-12-30,Template Used,3
U106897,2025-11-06,Report Exported,1
U106897,2025-11-14,Integration Connected,4
U106897,2025-12-01,Workflow Created,3
U106897,2025-12-29,Workflow Created,1
U106897,2025-12-29,Template Used,4
U100132,2025-11-03,Automation Run,4
U100132,2025-11-03,Dashboard Viewed,4
U100132,2025-11-03,Integration Connected,4
U100132,2025-11-09,Template Used,4
U100132,2025-11-09,Dashboard Viewed,1
U100132,2025-11-09,Template Used,2
U100132,2025-11-18,Workflow Created,4
U100132,2025-11-27,Report Exported,4
U100132,2025-12-22,AI Recommendation Used,3
U102656,2025-12-12,Dashboard Viewed,4
U102656,2025-12-28,Template Used,4
U102656,2025-12-28,Workflow Created,3
U102656,2025-12-29,Dashboard Viewed,4
U107983,2025-11-18,Automation Run,3
U107983,2025-11-18,Automation Run,1
U107983,2025-11-18,Report Exported,4
U107983,2025-11-18,Dashboard Viewed,2
U107983,2025-11-18,Integration Connected,3
U107983,2025-12-28,Template Used,1
U101285,2025-11-06,Automation Run,4
U101285,2025-11-06,Dashboard Viewed,2
U101285,2025-11-19,Template Used,2
U101285,2025-11-19,Dashboard Viewed,3
U101285,2025-12-28,Workflow Created,4
U101285,2025-12-28,Dashboard Viewed,4
U101306,2025-11-11,Template Used,3
U101306,2025-11-17,Workflow Created,4
U101306,2025-11-17,Integration Connected,2
U101306,2025-11-27,Automation Run,4
U101306,2025-11-28,Integration Connected,1
U101306,2025-11-28,Dashboard Viewed,1
U101306,2025-11-28,Report Exported,1
U103396,2025-11-16,AI Recommendation Used,4
U103396,2025-11-16,Report Exported,3
U103396,2025-11-21,Report Exported,1
U103396,2025-11-21,AI Recommendation Used,3
U103396,2025-12-05,Dashboard Viewed,4
U101986,2025-11-04,Template Used,3
U101986,2025-11-13,Automation Run,2
