user_id,signup_date,acquisition_channel,segment,device,region,company_size,quality_score,acquisition_cost,activated,trial_started,subscription_status,plan,subscription_date,monthly_price
U105530,2025-08-18,Paid Search,Sales Team,Mobile,APAC,11-50,0.603,60.71,False,False,Free,Free,,0
U101623,2025-08-18,Paid Search,Ops Manager,Desktop,LATAM,11-50,0.929,2.89,False,False,Free,Free,,0
U103907,2025-08-19,Referral,Ops Manager,Desktop,North America,1-10,1.747,10.79,False,False,Free,Free,,0
U108220,2025-08-19,Social,Student / Hobby,Desktop,North America,11-50,0.443,28.93,False,False,Free,Free,,0
U102829,2025-08-19,Paid Search,Ops Manager,Mobile,Europe,51-200,0.804,14.69,False,False,Free,Free,,0
U104340,2025-08-19,Organic Search,Founder,Tablet,North America,1-10,0.974,10.23,True,False,Free,Free,,0
U103406,2025-08-19,Organic Search,Founder,Mobile,North America,1-10,1.401,17.82,False,False,Free,Free,,0
U101599,2025-08-19,Paid Search,Student / Hobby,Mobile,Europe,201-1000,0.479,74.27,False,False,Free,Free,,0
U105789,2025-08-19,Organic Search,Sales Team,Desktop,Europe,1000+,1.207,11.85,False,False,Free,Free,,0
U101505,2025-08-19,Paid Search,Founder,Desktop,LATAM,11-50,1.126,14.23,False,False,Free,Free,,0
U103566,2025-08-19,Content,Founder,Desktop,North America,1-10,1.264,7.7,True,True,Trial,Free,,0
U106444,2025-08-19,Social,Founder,Desktop,LATAM,11-50,1.071,29.92,False,False,Free,Free,,0
U103222,2025-08-19,Content,Sales Team,Desktop,North America,1-10,1.37,16.62,True,False,Free,Free,,0
U107007,2025-08-19,Social,Founder,Desktop,APAC,201-1000,1.372,16.61,False,False,Free,Free,,0
U104979,2025-08-19,Content,Student / Hobby,Desktop,LATAM,1-10,0.418,72.08,False,False,Free,Free,,0
U101754,2025-08-19,Social,Ops Manager,Desktop,North America,201-1000,0.68,17.37,False,False,Free,Free,,0
U100787,2025-08-19,Paid Search,Sales Team,Desktop,North America,11-50,0.907,51.42,False,False,Free,Free,,0
U105442,2025-08-19,Paid Search,Marketing Team,Desktop,LATAM,201-1000,0.827,27.67,False,False,Free,Free,,0
U102704,2025-08-19,Organic Search,Student / Hobby,Desktop,LATAM,51-200,0.446,43.91,True,True,Trial,Free,,0
U107750,2025-08-19,Referral,Sales Team,Mobile,North America,1-10,1.136,12.49,False,False,Free,Free,,0
U102653,2025-08-20,Organic Search,Ops Manager,Desktop,LATAM,1-10,1.507,4.7,False,False,Free,Free,,0
U107923,2025-08-20,Organic Search,Ops Manager,Desktop,North America,11-50,1.007,8.31,False,False,Free,Free,,0
U104805,2025-08-20,Partnership,Ops Manager,Desktop,APAC,1-10,1.564,5.79,False,False,Free,Free,,0
U105788,2025-08-20,Referral,Founder,Desktop,APAC,11-50,1.555,4.98,True,True,Trial,Free,,0
U102943,2025-08-20,Referral,Student / Hobby,Mobile,APAC,1-10,0.604,88.12,False,False,Free,Free,,0
U106400,2025-08-20,Paid Search,Founder,Desktop,North America,11-50,0.495,45.5,False,False,Free,Free,,0
U107966,2025-08-20,Paid Search,Founder,Desktop,Europe,1-10,1.125,16.77,False,False,Free,Free,,0
U100083,2025-08-20,Organic Search,Ops Manager,Mobile,Europe,11-50,1.556,19.52,False,False,Free,Free,,0
U100713,2025-08-20,Referral,Sales Team,Desktop,North America,51-200,1.304,32.27,True,True,Trial,Free,,0
U104916,2025-08-20,Paid Search,Marketing Team,Desktop,North America,1-10,0.372,74.13,False,False,Free,Free,,0
U107472,2025-08-20,Paid Search,Marketing Team,Desktop,Europe,1-10,1.043,25.71,True,False,Free,Free,,0
U104564,2025-08-20,Social,Founder,Mobile,APAC,1-10,0.699,25.51,True,True,Trial,Free,,0
U101604,2025-08-20,Paid Search,Founder,Desktop,Europe,201-1000,1.069,41.09,True,False,Free,Free,,0
U105998,2025-08-21,Organic Search,Founder,Desktop,North America,201-1000,0.793,18.07,False,False,Free,Free,,0
U103073,2025-08-21,Paid Search,Ops Manager,Mobile,North America,1-10,0.956,23.68,True,False,Free,Free,,0
U101539,2025-08-21,Paid Search,Sales Team,Desktop,Europe,11-50,0.716,50.75,True,False,Free,Free,,0
U105944,2025-08-21,Referral,Founder,Tablet,Europe,11-50,1.409,18.42,False,False,Free,Free,,0
U103643,2025-08-21,Paid Search,Founder,Mobile,North America,1-10,0.646,44.45,False,False,Free,Free,,0
U102196,2025-08-21,Paid Search,Marketing Team,Mobile,APAC,1-10,0.849,36.33,True,False,Free,Free,,0
U108008,2025-08-21,Partnership,Marketing Team,Mobile,North America,11-50,0.716,22.77,False,False,Free,Free,,0
U100257,2025-08-21,Social,Founder,Desktop,North America,51-200,0.836,41.19,True,False,Free,Free,,0
U101098,2025-08-21,Organic Search,Marketing Team,Desktop,North America,11-50,0.872,27.42,False,False,Free,Free,,0
U103496,2025-08-21,Paid Search,Student / Hobby,Tablet,North America,1000+,0.798,13.58,False,False,Free,Free,,0
U104268,2025-08-21,Paid Search,Ops Manager,Desktop,North America,51-200,0.749,35.15,False,False,Free,Free,,0
U107743,2025-08-21,Content,Marketing Team,Mobile,North America,1-10,1.0,15.41,False,False,Free,Free,,0
U102485,2025-08-21,Content,Student / Hobby,Mobile,APAC,11-50,0.545,51.02,True,False,Free,Free,,0
U107215,2025-08-21,Paid Search,Founder,Desktop,Europe,11-50,1.034,15.41,False,False,Free,Free,,0
U102853,2025-08-21,Paid Search,Marketing Team,Desktop,APAC,1-10,0.535,93.62,False,False,Free,Free,,0
U106906,2025-08-22,Referral,Sales Team,Desktop,Europe,51-200,1.337,56.51,True,True,Paid,Scale,2025-08-26,149
U104264,2025-08-22,Referral,Founder,Desktop,North America,1-10,1.666,19.28,True,True,Paid,Starter,2025-08-25,19
U106694,2025-08-22,Content,Founder,Desktop,LATAM,11-50,0.903,9.91,False,False,Free,Free,,0
U100982,2025-08-22,Paid Search,Sales Team,Desktop,North America,1-10,0.793,18.13,False,False,Free,Free,,0
U102678,2025-08-22,Content,Ops Manager,Mobile,APAC,1000+,1.624,25.75,False,False,Free,Free,,0
U105410,2025-08-22,Organic Search,Founder,Mobile,APAC,201-1000,1.277,47.26,True,False,Free,Free,,0
U103774,2025-08-22,Organic Search,Founder,Desktop,Europe,1-10,1.055,9.66,False,False,Free,Free,,0
U102187,2025-08-22,Organic Search,Ops Manager,Desktop,APAC,1000+,1.754,4.18,True,True,Paid,Growth,2025-08-27,59
U105928,2025-08-22,Organic Search,Founder,Desktop,North America,1-10,1.012,44.28,False,False,Free,Free,,0
U105428,2025-08-22,Paid Search,Sales Team,Desktop,LATAM,1-10,0.888,15.13,False,False,Free,Free,,0
U105055,2025-08-22,Paid Search,Student / Hobby,Mobile,North America,1-10,0.25,144.11,False,False,Free,Free,,0
U106642,2025-08-22,Paid Search,Ops Manager,Desktop,North America,11-50,1.371,14.01,True,False,Free,Free,,0
U106000,2025-08-23,Paid Search,Founder,Mobile,APAC,11-50,1.027,2.19,False,False,Free,Free,,0
U108086,2025-08-23,Paid Search,Ops Manager,Desktop,Europe,201-1000,1.062,7.05,False,False,Free,Free,,0
U106769,2025-08-23,Social,Student / Hobby,Mobile,North America,201-1000,0.25,62.71,False,False,Free,Free,,0
U102697,2025-08-23,Referral,Marketing Team,Desktop,MEA,1-10,0.921,25.2,False,False,Free,Free,,0
U103276,2025-08-23,Social,Ops Manager,Desktop,APAC,1-10,1.252,10.25,False,False,Free,Free,,0
U103577,2025-08-23,Social,Sales Team,Desktop,APAC,11-50,0.855,11.34,True,False,Free,Free,,0
U107244,2025-08-23,Organic Search,Founder,Mobile,North America,1-10,0.808,14.19,False,False,Free,Free,,0
U105443,2025-08-23,Referral,Ops Manager,Desktop,North America,51-200,1.908,17.53,True,True,Paid,Starter,2025-08-30,19
U102612,2025-08-23,Organic Search,Ops Manager,Tablet,MEA,1000+,1.081,18.22,False,False,Free,Free,,0
U104314,2025-08-23,Paid Search,Ops Manager,Desktop,North America,11-50,0.9,11.32,False,False,Free,Free,,0
U103725,2025-08-23,Paid Search,Founder,Desktop,Europe,11-50,0.629,49.49,False,False,Free,Free,,0
U106233,2025-08-23,Organic Search,Founder,Mobile,North America,11-50,0.711,15.28,False,False,Free,Free,,0
U105360,2025-08-23,Paid Search,Ops Manager,Desktop,Europe,1-10,0.94,9.89,True,False,Free,Free,,0
U102976,2025-08-23,Social,Student / Hobby,Tablet,North America,11-50,0.25,51.46,False,False,Free,Free,,0
U101258,2025-08-23,Referral,Marketing Team,Desktop,Europe,11-50,1.458,37.88,True,False,Free,Free,,0
U105791,2025-08-23,Organic Search,Ops Manager,Mobile,MEA,1-10,1.334,12.31,True,True,Trial,Free,,0
U107442,2025-08-23,Paid Search,Ops Manager,Mobile,North America,11-50,1.09,1.51,True,True,Trial,Free,,0
U105927,2025-08-23,Organic Search,Founder,Mobile,North America,11-50,1.462,5.91,False,False,Free,Free,,0
U103910,2025-08-23,Content,Founder,Desktop,North America,11-50,1.377,5.29,True,False,Free,Free,,0
U107651,2025-08-23,Referral,Sales Team,Desktop,North America,201-1000,1.507,7.11,False,False,Free,Free,,0
U102499,2025-08-23,Social,Founder,Desktop,LATAM,51-200,0.859,26.28,False,False,Free,Free,,0
U101169,2025-08-23,Organic Search,Sales Team,Desktop,Europe,1-10,1.369,13.11,False,False,Free,Free,,0
U103450,2025-08-24,Organic Search,Sales Team,Desktop,North America,51-200,1.004,35.24,False,False,Free,Free,,0
U105856,2025-08-24,Paid Search,Marketing Team,Desktop,APAC,11-50,1.201,7.74,True,False,Free,Free,,0
U105250,2025-08-24,Organic Search,Founder,Desktop,LATAM,11-50,0.938,16.0,True,False,Free,Free,,0
U102992,2025-08-24,Organic Search,Marketing Team,Desktop,North America,201-1000,0.962,13.9,False,False,Free,Free,,0
U103430,2025-08-24,Organic Search,Marketing Team,Desktop,North America,1-10,0.509,26.89,False,False,Free,Free,,0
U101541,2025-08-24,Organic Search,Marketing Team,Tablet,APAC,201-1000,1.197,21.85,False,False,Free,Free,,0
U104040,2025-08-24,Content,Sales Team,Mobile,Europe,1-10,1.317,19.27,False,False,Free,Free,,0
U104577,2025-08-24,Partnership,Marketing Team,Desktop,North America,11-50,0.721,19.91,False,False,Free,Free,,0
U101144,2025-08-24,Referral,Founder,Desktop,LATAM,11-50,1.722,9.42,True,False,Free,Free,,0
U107593,2025-08-24,Partnership,Founder,Desktop,North America,1-10,0.98,25.04,False,False,Free,Free,,0
U101682,2025-08-24,Social,Sales Team,Mobile,APAC,1-10,0.498,31.92,False,False,Free,Free,,0
U106581,2025-08-24,Referral,Sales Team,Desktop,North America,1-10,0.948,6.58,True,False,Free,Free,,0
U103342,2025-08-24,Paid Search,Marketing Team,Desktop,North America,11-50,0.418,128.99,False,False,Free,Free,,0
U106977,2025-08-24,Organic Search,Marketing Team,Desktop,Europe,1-10,0.789,29.51,False,False,Free,Free,,0
U100014,2025-08-25,Referral,Ops Manager,Mobile,North America,1-10,1.892,10.49,True,True,Trial,Free,,0
U101186,2025-08-25,Partnership,Marketing Team,Tablet,Europe,201-1000,1.556,9.19,False,False,Free,Free,,0
U107735,2025-08-25,Social,Sales Team,Desktop,North America,1-10,1.019,37.01,True,True,Paid,Starter,2025-08-29,19
U102639,2025-08-25,Organic Search,Ops Manager,Desktop,Europe,51-200,1.325,24.69,False,False,Free,Free,,0
U105701,2025-08-25,Paid Search,Student / Hobby,Mobile,LATAM,11-50,0.25,45.8,False,False,Free,Free,,0
U100632,2025-08-25,Paid Search,Student / Hobby,Mobile,Europe,11-50,0.25,84.35,False,False,Free,Free,,0
U101163,2025-08-25,Organic Search,Founder,Tablet,North America,51-200,1.042,12.92,False,False,Free,Free,,0
U101492,2025-08-25,Content,Marketing Team,Desktop,Europe,11-50,1.293,3.41,False,False,Free,Free,,0
U103637,2025-08-25,Social,Founder,Desktop,APAC,1-10,0.619,26.23,False,False,Free,Free,,0
U102619,2025-08-25,Paid Search,Marketing Team,Desktop,Europe,11-50,1.028,32.48,False,False,Free,Free,,0
U107374,2025-08-25,Organic Search,Ops Manager,Mobile,North America,201-1000,1.378,7.92,True,False,Free,Free,,0
U107364,2025-08-25,Organic Search,Ops Manager,Desktop,North America,51-200,1.571,40.31,True,True,Paid,Starter,2025-08-28,19
U101167,2025-08-25,Content,Sales Team,Desktop,North America,1-10,1.108,36.91,True,False,Free,Free,,0
U106018,2025-08-25,Referral,Ops Manager,Desktop,Europe,11-50,1.533,28.13,True,False,Free,Free,,0
U107538,2025-08-25,Social,Ops Manager,Desktop,Europe,11-50,1.105,18.9,False,False,Free,Free,,0
U105273,2025-08-26,Referral,Sales Team,Tablet,Europe,51-200,1.256,11.73,False,False,Free,Free,,0
U108406,2025-08-26,Paid Search,Ops Manager,Mobile,North America,11-50,1.258,39.59,False,False,Free,Free,,0
U101945,2025-08-26,Content,Marketing Team,Desktop,LATAM,11-50,1.004,20.6,False,False,Free,Free,,0
U102178,2025-08-26,Organic Search,Sales Team,Desktop,North America,1-10,0.876,15.47,False,False,Free,Free,,0
U108134,2025-08-26,Paid Search,Ops Manager,Mobile,North America,51-200,0.948,17.86,False,False,Free,Free,,0
U106684,2025-08-26,Referral,Sales Team,Desktop,Europe,11-50,1.407,10.58,False,False,Free,Free,,0
U104321,2025-08-26,Paid Search,Ops Manager,Desktop,North America,1-10,1.274,10.26,False,False,Free,Free,,0
U100262,2025-08-26,Content,Marketing Team,Desktop,North America,201-1000,1.212,7.48,False,False,Free,Free,,0
U104460,2025-08-26,Paid Search,Ops Manager,Desktop,North America,1-10,1.265,7.11,True,True,Paid,Starter,2025-08-29,19
U103477,2025-08-27,Organic Search,Sales Team,Mobile,Europe,11-50,0.903,24.65,False,False,Free,Free,,0
U105717,2025-08-27,Paid Search,Sales Team,Desktop,Europe,201-1000,0.991,20.14,True,False,Free,Free,,0
U108149,2025-08-27,Organic Search,Ops Manager,Mobile,Europe,1-10,1.076,14.32,False,False,Free,Free,,0
U102333,2025-08-27,Partnership,Ops Manager,Desktop,Europe,11-50,1.672,6.2,True,True,Trial,Free,,0
U107262,2025-08-27,Referral,Founder,Desktop,North America,11-50,1.784,7.56,False,False,Free,Free,,0
U100397,2025-08-27,Referral,Founder,Desktop,North America,1-10,1.841,4.81,True,True,Paid,Starter,2025-08-27,19
U101212,2025-08-27,Social,Founder,Desktop,North America,201-1000,0.958,41.63,False,False,Free,Free,,0
U100151,2025-08-27,Paid Search,Founder,Mobile,APAC,11-50,0.963,8.58,False,False,Free,Free,,0
U101305,2025-08-27,Social,Student / Hobby,Desktop,North America,11-50,0.438,46.79,False,False,Free,Free,,0
U105105,2025-08-27,Organic Search,Sales Team,Desktop,North America,51-200,1.004,4.89,False,False,Free,Free,,0
U105447,2025-08-27,Organic Search,Ops Manager,Mobile,Europe,51-200,1.139,23.85,False,False,Free,Free,,0
U102834,2025-08-27,Referral,Sales Team,Desktop,APAC,201-1000,1.425,14.62,True,True,Paid,Scale,2025-09-02,149
U104836,2025-08-27,Referral,Marketing Team,Desktop,APAC,1-10,0.841,40.87,False,False,Free,Free,,0
U102574,2025-08-27,Organic Search,Marketing Team,Desktop,Europe,51-200,0.91,6.1,True,False,Free,Free,,0
U105867,2025-08-27,Content,Founder,Tablet,North America,11-50,1.226,4.49,False,False,Free,Free,,0
U103145,2025-08-27,Paid Search,Marketing Team,Desktop,North America,11-50,0.57,35.14,False,False,Free,Free,,0
U108483,2025-08-27,Social,Sales Team,Desktop,Europe,201-1000,0.654,18.0,False,False,Free,Free,,0
U101203,2025-08-28,Content,Sales Team,Desktop,North America,11-50,1.19,8.96,False,False,Free,Free,,0
U105983,2025-08-28,Referral,Student / Hobby,Mobile,Europe,1000+,0.746,46.84,False,False,Free,Free,,0
U101770,2025-08-28,Social,Sales Team,Mobile,North America,11-50,0.768,41.09,False,False,Free,Free,,0
U102431,2025-08-28,Organic Search,Ops Manager,Desktop,North America,1-10,1.368,4.4,True,True,Trial,Free,,0
U108416,2025-08-28,Social,Marketing Team,Desktop,Europe,1-10,0.634,64.35,False,False,Free,Free,,0
U104055,2025-08-28,Organic Search,Founder,Desktop,APAC,1-10,1.613,40.4,True,True,Trial,Free,,0
U104112,2025-08-28,Paid Search,Student / Hobby,Desktop,MEA,11-50,0.25,132.36,False,False,Free,Free,,0
U104242,2025-08-28,Paid Search,Sales Team,Desktop,MEA,1-10,0.981,20.29,False,False,Free,Free,,0
U105369,2025-08-28,Content,Ops Manager,Mobile,APAC,51-200,1.158,17.91,False,False,Free,Free,,0
U108263,2025-08-28,Paid Search,Ops Manager,Desktop,Europe,51-200,0.882,12.81,False,False,Free,Free,,0
U102467,2025-08-28,Referral,Ops Manager,Desktop,APAC,11-50,1.751,8.61,True,False,Free,Free,,0
U104437,2025-08-28,Organic Search,Ops Manager,Mobile,APAC,11-50,1.001,8.51,True,False,Free,Free,,0
U104479,2025-08-28,Referral,Sales Team,Mobile,North America,1-10,1.52,19.82,True,False,Free,Free,,0
U103928,2025-08-28,Paid Search,Founder,Mobile,North America,11-50,0.927,25.22,False,False,Free,Free,,0
U100019,2025-08-28,Paid Search,Ops Manager,Desktop,Europe,11-50,0.8,34.68,False,False,Free,Free,,0
U105099,2025-08-28,Organic Search,Sales Team,Desktop,APAC,51-200,0.575,31.88,True,False,Free,Free,,0
U108337,2025-08-28,Partnership,Ops Manager,Desktop,APAC,1-10,1.651,9.52,True,True,Paid,Growth,2025-08-28,59
U100520,2025-08-28,Partnership,Ops Manager,Desktop,North America,11-50,1.343,3.62,True,True,Paid,Starter,2025-09-01,19
U103001,2025-08-29,Social,Ops Manager,Mobile,Europe,1000+,0.972,34.35,False,False,Free,Free,,0
U102504,2025-08-29,Partnership,Sales Team,Mobile,North America,1-10,1.169,9.35,False,False,Free,Free,,0
U107698,2025-08-29,Referral,Marketing Team,Desktop,Europe,1-10,1.21,6.06,True,False,Free,Free,,0
U100241,2025-08-29,Paid Search,Ops Manager,Mobile,LATAM,11-50,1.116,10.14,True,True,Trial,Free,,0
U105339,2025-08-29,Paid Search,Founder,Desktop,North America,51-200,1.183,24.66,True,True,Trial,Free,,0
U105808,2025-08-29,Partnership,Sales Team,Desktop,North America,1-10,1.041,21.92,True,False,Free,Free,,0
U107293,2025-08-29,Referral,Founder,Mobile,Europe,11-50,1.833,11.3,True,False,Free,Free,,0
U107908,2025-08-29,Paid Search,Founder,Desktop,Europe,1-10,0.822,29.37,True,False,Free,Free,,0
U101815,2025-08-29,Paid Search,Founder,Desktop,APAC,51-200,0.824,50.37,False,False,Free,Free,,0
U102529,2025-08-29,Paid Search,Sales Team,Desktop,Europe,11-50,0.764,28.95,False,False,Free,Free,,0
U100167,2025-08-29,Referral,Sales Team,Desktop,North America,11-50,1.613,17.94,True,True,Trial,Free,,0
U101411,2025-08-29,Organic Search,Founder,Mobile,APAC,11-50,1.323,41.5,True,True,Trial,Free,,0
U101720,2025-08-29,Referral,Founder,Desktop,APAC,11-50,1.706,12.12,False,False,Free,Free,,0
U105380,2025-08-29,Organic Search,Founder,Desktop,North America,11-50,1.36,8.39,True,False,Free,Free,,0
U105437,2025-08-29,Referral,Sales Team,Desktop,North America,1-10,1.328,15.32,False,False,Free,Free,,0
U105048,2025-08-30,Social,Student / Hobby,Desktop,North America,11-50,0.25,149.83,False,False,Free,Free,,0
U108345,2025-08-30,Referral,Founder,Desktop,North America,11-50,1.618,2.95,True,False,Free,Free,,0
U101143,2025-08-30,Organic Search,Marketing Team,Mobile,MEA,1-10,1.021,5.51,True,False,Free,Free,,0
U107718,2025-08-30,Paid Search,Marketing Team,Mobile,Europe,1-10,0.987,12.42,True,True,Paid,Growth,2025-09-02,59
U102361,2025-08-30,Organic Search,Ops Manager,Mobile,North America,11-50,1.354,33.12,False,False,Free,Free,,0
U104433,2025-08-30,Referral,Sales Team,Desktop,LATAM,11-50,1.325,9.61,False,False,Free,Free,,0
U100194,2025-08-30,Organic Search,Founder,Desktop,APAC,1-10,0.961,19.44,False,False,Free,Free,,0
U106767,2025-08-30,Referral,Sales Team,Mobile,North America,51-200,1.583,13.1,False,False,Free,Free,,0
U101123,2025-08-31,Referral,Ops Manager,Desktop,APAC,11-50,1.345,11.42,False,False,Free,Free,,0
U104350,2025-08-31,Social,Founder,Mobile,North America,1-10,0.468,20.28,True,False,Free,Free,,0
U108254,2025-08-31,Paid Search,Marketing Team,Desktop,North America,1-10,0.985,16.43,True,False,Free,Free,,0
U107431,2025-08-31,Paid Search,Founder,Desktop,North America,11-50,1.17,22.64,True,True,Paid,Starter,2025-09-02,19
U105670,2025-08-31,Referral,Founder,Desktop,North America,11-50,1.859,23.14,True,True,Paid,Growth,2025-09-06,59
U105901,2025-08-31,Social,Ops Manager,Desktop,Europe,201-1000,0.893,52.86,False,False,Free,Free,,0
U101870,2025-08-31,Paid Search,Sales Team,Desktop,Europe,51-200,0.698,49.61,False,False,Free,Free,,0
U100045,2025-08-31,Organic Search,Sales Team,Desktop,LATAM,201-1000,0.908,19.76,False,False,Free,Free,,0
U103716,2025-08-31,Organic Search,Founder,Tablet,APAC,51-200,0.86,52.98,False,False,Free,Free,,0
U100042,2025-08-31,Organic Search,Student / Hobby,Desktop,North America,11-50,0.304,50.7,True,False,Free,Free,,0
U100291,2025-08-31,Social,Sales Team,Mobile,North America,201-1000,0.321,32.78,False,False,Free,Free,,0
U106251,2025-08-31,Organic Search,Ops Manager,Tablet,North America,51-200,1.003,11.89,False,False,Free,Free,,0
U101615,2025-09-01,Paid Search,Founder,Mobile,North America,1-10,0.84,4.04,True,True,Trial,Free,,0
U108404,2025-09-01,Partnership,Marketing Team,Desktop,Europe,11-50,1.186,35.44,False,False,Free,Free,,0
U103402,2025-09-01,Social,Marketing Team,Tablet,North America,1-10,0.617,34.78,False,False,Free,Free,,0
U101595,2025-09-01,Organic Search,Ops Manager,Mobile,Europe,1-10,1.2,20.34,True,False,Free,Free,,0
U107686,2025-09-01,Paid Search,Founder,Desktop,North America,11-50,0.789,40.66,False,False,Free,Free,,0
U105146,2025-09-01,Organic Search,Ops Manager,Tablet,APAC,11-50,1.127,9.66,True,True,Trial,Free,,0
U101395,2025-09-01,Referral,Sales Team,Desktop,Europe,51-200,1.333,17.72,True,False,Free,Free,,0
U106104,2025-09-01,Paid Search,Ops Manager,Desktop,LATAM,11-50,1.325,10.61,True,True,Paid,Starter,2025-09-01,19
U107416,2025-09-02,Social,Sales Team,Mobile,Europe,1-10,0.687,39.13,False,False,Free,Free,,0
U104093,2025-09-02,Social,Marketing Team,Desktop,North America,1-10,0.48,59.54,False,False,Free,Free,,0
U102791,2025-09-02,Referral,Marketing Team,Desktop,MEA,201-1000,1.073,83.47,False,False,Free,Free,,0
U100825,2025-09-02,Partnership,Student / Hobby,Tablet,North America,1000+,0.47,20.84,False,False,Free,Free,,0
U104194,2025-09-02,Referral,Sales Team,Desktop,North America,1-10,1.661,2.03,False,False,Free,Free,,0
U102348,2025-09-02,Content,Ops Manager,Desktop,Europe,51-200,1.532,6.24,True,True,Trial,Free,,0
U103624,2025-09-02,Referral,Ops Manager,Mobile,MEA,51-200,1.596,7.67,False,False,Free,Free,,0
U102582,2025-09-02,Paid Search,Founder,Desktop,Europe,51-200,1.187,23.14,False,False,Free,Free,,0
U108378,2025-09-02,Referral,Founder,Mobile,North America,11-50,1.737,16.74,False,False,Free,Free,,0
U105110,2025-09-02,Partnership,Marketing Team,Mobile,MEA,51-200,1.143,7.41,False,False,Free,Free,,0
U107093,2025-09-02,Content,Ops Manager,Desktop,MEA,1-10,1.232,12.39,False,False,Free,Free,,0
U100540,2025-09-02,Referral,Ops Manager,Desktop,North America,11-50,1.456,6.88,False,False,Free,Free,,0
U105940,2025-09-02,Organic Search,Marketing Team,Desktop,North America,1-10,0.832,19.15,False,False,Free,Free,,0
U103782,2025-09-02,Paid Search,Marketing Team,Desktop,North America,1-10,0.829,39.0,False,False,Free,Free,,0
U100408,2025-09-02,Paid Search,Ops Manager,Desktop,Europe,11-50,0.886,13.44,False,False,Free,Free,,0
U101574,2025-09-02,Organic Search,Sales Team,Desktop,North America,11-50,1.216,1.88,False,False,Free,Free,,0
U105618,2025-09-02,Organic Search,Student / Hobby,Desktop,LATAM,11-50,0.583,43.01,False,False,Free,Free,,0
U102516,2025-09-02,Paid Search,Marketing Team,Desktop,Europe,1-10,0.38,113.13,False,False,Free,Free,,0
U103483,2025-09-03,Paid Search,Marketing Team,Desktop,LATAM,1-10,0.539,4.69,False,False,Free,Free,,0
U103529,2025-09-03,Referral,Marketing Team,Desktop,Europe,11-50,1.061,46.86,False,False,Free,Free,,0
U107630,2025-09-03,Referral,Marketing Team,Desktop,North America,1-10,1.558,10.19,False,False,Free,Free,,0
U105173,2025-09-03,Organic Search,Student / Hobby,Desktop,North America,51-200,0.275,33.3,False,False,Free,Free,,0
U108486,2025-09-03,Referral,Founder,Desktop,North America,11-50,1.397,11.02,False,False,Free,Free,,0
U100508,2025-09-03,Referral,Ops Manager,Desktop,Europe,51-200,1.479,13.01,True,True,Paid,Starter,2025-09-07,19
U106285,2025-09-03,Organic Search,Sales Team,Desktop,North America,201-1000,1.055,11.47,False,False,Free,Free,,0
U106025,2025-09-03,Referral,Founder,Mobile,APAC,1-10,1.371,22.4,False,False,Free,Free,,0
U106443,2025-09-03,Organic Search,Sales Team,Tablet,APAC,1-10,1.165,16.55,True,True,Paid,Scale,2025-09-04,149
U103569,2025-09-03,Paid Search,Student / Hobby,Mobile,North America,201-1000,0.611,89.84,True,False,Free,Free,,0
U101392,2025-09-03,Referral,Sales Team,Tablet,North America,1-10,1.234,14.02,False,False,Free,Free,,0
U106996,2025-09-03,Content,Marketing Team,Desktop,North America,1-10,0.805,27.11,False,False,Free,Free,,0
U101352,2025-09-03,Organic Search,Sales Team,Desktop,North America,51-200,0.778,5.86,True,False,Free,Free,,0
U106266,2025-09-03,Social,Marketing Team,Tablet,North America,1-10,0.48,8.42,False,False,Free,Free,,0
U106239,2025-09-03,Social,Founder,Desktop,LATAM,1000+,0.947,11.35,False,False,Free,Free,,0
U102753,2025-09-03,Paid Search,Founder,Desktop,Europe,1-10,1.276,2.52,False,False,Free,Free,,0
U102183,2025-09-03,Partnership,Marketing Team,Desktop,APAC,1-10,0.7,11.57,False,False,Free,Free,,0
U100434,2025-09-03,Content,Sales Team,Desktop,APAC,1-10,0.994,18.55,True,False,Free,Free,,0
U108040,2025-09-03,Social,Ops Manager,Desktop,North America,11-50,1.259,28.34,False,False,Free,Free,,0
U107955,2025-09-03,Social,Sales Team,Desktop,Europe,1-10,1.109,19.2,True,False,Free,Free,,0
U106716,2025-09-04,Organic Search,Founder,Desktop,North America,201-1000,1.197,24.95,True,True,Paid,Scale,2025-09-06,149
U108108,2025-09-04,Organic Search,Marketing Team,Mobile,Europe,1-10,1.037,3.06,False,False,Free,Free,,0
U107977,2025-09-04,Partnership,Sales Team,Mobile,Europe,11-50,0.95,28.83,True,False,Free,Free,,0
U108009,2025-09-04,Referral,Founder,Desktop,APAC,201-1000,1.453,17.18,False,False,Free,Free,,0
U104335,2025-09-04,Organic Search,Ops Manager,Mobile,Europe,51-200,0.533,46.62,True,True,Paid,Growth,2025-09-07,59
U101104,2025-09-04,Organic Search,Sales Team,Desktop,APAC,1-10,1.101,21.77,False,False,Free,Free,,0
U104329,2025-09-04,Content,Sales Team,Desktop,North America,51-200,1.024,12.9,True,False,Free,Free,,0
U107852,2025-09-04,Organic Search,Sales Team,Mobile,LATAM,1-10,1.218,10.07,True,False,Free,Free,,0
U108043,2025-09-04,Organic Search,Founder,Desktop,APAC,1-10,1.273,10.54,False,False,Free,Free,,0
U105708,2025-09-04,Content,Student / Hobby,Desktop,APAC,1000+,0.25,46.86,False,False,Free,Free,,0
